pincode,district,state
799045,"West Tripura","TRIPURA"
799046,"West Tripura","TRIPURA"
799101,"Gomati","TRIPURA"
799102,"Sepahijala","TRIPURA"
799103,"Sepahijala","TRIPURA"
799104,"Gomati","TRIPURA"
799105,"Gomati","TRIPURA"
799113,"Gomati","TRIPURA"
799114,"Gomati","TRIPURA"
799115,"Sepahijala","TRIPURA"
799120,"Gomati","TRIPURA"
799125,"South Tripura","TRIPURA"
799130,"West Tripura","TRIPURA"
799131,"Sepahijala","TRIPURA"
799132,"Sepahijala","TRIPURA"
799141,"South Tripura","TRIPURA"
799142,"South Tripura","TRIPURA"
799143,"South Tripura","TRIPURA"
799144,"South Tripura","TRIPURA"
799145,"South Tripura","TRIPURA"
799150,"South Tripura","TRIPURA"
799153,"South Tripura","TRIPURA"
799155,"South Tripura","TRIPURA"
799156,"South Tripura","TRIPURA"
799157,"South Tripura","TRIPURA"
799201,"Khowai","TRIPURA"
799202,"Khowai","TRIPURA"
799203,"Khowai","TRIPURA"
799204,"Dhalai","TRIPURA"
799205,"Khowai","TRIPURA"
799207,"Khowai","TRIPURA"
799210,"West Tripura","TRIPURA"
799211,"West Tripura","TRIPURA"
799212,"West Tripura","TRIPURA"
799250,"North Tripura","TRIPURA"
799251,"North Tripura","TRIPURA"
799253,"North Tripura","TRIPURA"
799254,"North Tripura","TRIPURA"
799256,"North Tripura","TRIPURA"
799260,"North Tripura","TRIPURA"
799261,"North Tripura","TRIPURA"
799262,"North Tripura","TRIPURA"
799263,"Unakoti","TRIPURA"
799264,"Unakoti","TRIPURA"
799266,"Dhalai","TRIPURA"
799269,"North Tripura","TRIPURA"
799270,"North Tripura","TRIPURA"
799271,"North Tripura","TRIPURA"
799273,"Dhalai","TRIPURA"
799275,"Dhalai","TRIPURA"
799277,"Unakoti","TRIPURA"
799278,"Dhalai","TRIPURA"
799279,"Unakoti","TRIPURA"
799280,"Unakoti","TRIPURA"
799281,"Unakoti","TRIPURA"
799282,"Unakoti","TRIPURA"
799284,"Dhalai","TRIPURA"
799285,"Dhalai","TRIPURA"
799286,"Dhalai","TRIPURA"
799287,"Dhalai","TRIPURA"
799288,"Unakoti","TRIPURA"
799289,"Dhalai","TRIPURA"
799290,"Unakoti","TRIPURA"
800001,"PATNA","BIHAR"
800002,"PATNA","BIHAR"
800003,"PATNA","BIHAR"
800004,"PATNA","BIHAR"
800005,"PATNA","BIHAR"
800006,"PATNA","BIHAR"
800007,"PATNA","BIHAR"
800008,"PATNA","BIHAR"
800009,"PATNA","BIHAR"
800010,"PATNA","BIHAR"
800011,"PATNA","BIHAR"
800012,"PATNA","BIHAR"
800013,"PATNA","BIHAR"
800014,"PATNA","BIHAR"
800015,"PATNA","BIHAR"
800016,"PATNA","BIHAR"
800017,"PATNA","BIHAR"
800019,"PATNA","BIHAR"
800020,"PATNA","BIHAR"
800021,"PATNA","BIHAR"
800022,"PATNA","BIHAR"
800023,"PATNA","BIHAR"
800024,"PATNA","BIHAR"
800025,"PATNA","BIHAR"
800026,"PATNA","BIHAR"
800027,"PATNA","BIHAR"
800028,"PATNA","BIHAR"
800030,"PATNA","BIHAR"
800031,"PATNA","BIHAR"
800032,"PATNA","BIHAR"
800033,"NA","NA"
800034,"PATNA","BIHAR"
800035,"PATNA","BIHAR"
800036,"NA","NA"
801102,"PATNA","BIHAR"
801103,"PATNA","BIHAR"
801104,"PATNA","BIHAR"
801105,"PATNA","BIHAR"
801106,"PATNA","BIHAR"
801107,"PATNA","BIHAR"
801108,"PATNA","BIHAR"
801109,"PATNA","BIHAR"
801110,"PATNA","BIHAR"
801111,"PATNA","BIHAR"
801112,"PATNA","BIHAR"
801113,"PATNA","BIHAR"
801301,"NALANDA","BIHAR"
801302,"NAWADA","BIHAR"
801303,"NALANDA","BIHAR"
801304,"PATNA","BIHAR"
801305,"PATNA","BIHAR"
801306,"NALANDA","BIHAR"
801307,"NALANDA","BIHAR"
801308,"NA","NA"
801503,"PATNA","BIHAR"
801505,"PATNA","BIHAR"
801506,"PATNA","BIHAR"
801507,"PATNA","BIHAR"
802101,"BUXAR","BIHAR"
802102,"BUXAR","BIHAR"
802103,"BUXAR","BIHAR"
802111,"BUXAR","BIHAR"
802112,"BUXAR","BIHAR"
802113,"BUXAR","BIHAR"
802114,"BUXAR","BIHAR"
802115,"BUXAR","BIHAR"
802116,"BUXAR","BIHAR"
802117,"BUXAR","BIHAR"
802118,"BUXAR","BIHAR"
802119,"BUXAR","BIHAR"
802120,"BUXAR","BIHAR"
802122,"BUXAR","BIHAR"
802123,"BUXAR","BIHAR"
802125,"BUXAR","BIHAR"
802126,"BUXAR","BIHAR"
802127,"BUXAR","BIHAR"
802128,"BUXAR","BIHAR"
802129,"BUXAR","BIHAR"
802130,"BUXAR","BIHAR"
802131,"BUXAR","BIHAR"
802132,"KAIMUR (BHABUA)","BIHAR"
802133,"BUXAR","BIHAR"
802134,"BUXAR","BIHAR"
802135,"BUXAR","BIHAR"
802136,"BUXAR","BIHAR"
802152,"BHOJPUR","BIHAR"
802154,"BHOJPUR","BIHAR"
802155,"BHOJPUR","BIHAR"
802156,"BHOJPUR","BIHAR"
802157,"BHOJPUR","BIHAR"
802158,"BHOJPUR","BIHAR"
802159,"BHOJPUR","BIHAR"
802160,"BHOJPUR","BIHAR"
802161,"BHOJPUR","BIHAR"
802162,"BHOJPUR","BIHAR"
802163,"BHOJPUR","BIHAR"
802164,"BHOJPUR","BIHAR"
802165,"BHOJPUR","BIHAR"
802166,"BHOJPUR","BIHAR"
802183,"BHOJPUR","BIHAR"
802201,"BHOJPUR","BIHAR"
802202,"BHOJPUR","BIHAR"
802203,"BHOJPUR","BIHAR"
802204,"BHOJPUR","BIHAR"
802205,"BHOJPUR","BIHAR"
802206,"BHOJPUR","BIHAR"
802207,"BHOJPUR","BIHAR"
802208,"BHOJPUR","BIHAR"
802209,"BHOJPUR","BIHAR"
802210,"BHOJPUR","BIHAR"
802211,"ROHTAS","BIHAR"
802212,"ROHTAS","BIHAR"
802213,"ROHTAS","BIHAR"
802214,"ROHTAS","BIHAR"
802215,"ROHTAS","BIHAR"
802216,"ROHTAS","BIHAR"
802217,"ROHTAS","BIHAR"
802218,"ROHTAS","BIHAR"
802219,"ROHTAS","BIHAR"
802220,"ROHTAS","BIHAR"
802221,"ROHTAS","BIHAR"
802222,"BHOJPUR","BIHAR"
802223,"BHOJPUR","BIHAR"
802224,"BHOJPUR","BIHAR"
802226,"ROHTAS","BIHAR"
802301,"BHOJPUR","BIHAR"
802302,"BHOJPUR","BIHAR"
802311,"BHOJPUR","BIHAR"
802312,"BHOJPUR","BIHAR"
802313,"BHOJPUR","BIHAR"
802314,"BHOJPUR","BIHAR"
802316,"BHOJPUR","BIHAR"
802351,"BHOJPUR","BIHAR"
802352,"BHOJPUR","BIHAR"
803101,"NALANDA","BIHAR"
803107,"NALANDA","BIHAR"
803108,"NALANDA","BIHAR"
803109,"NALANDA","BIHAR"
803110,"PATNA","BIHAR"
803111,"NALANDA","BIHAR"
803113,"NALANDA","BIHAR"
803114,"NALANDA","BIHAR"
803115,"NALANDA","BIHAR"
803116,"NALANDA","BIHAR"
803117,"NALANDA","BIHAR"
803118,"NALANDA","BIHAR"
803119,"NALANDA","BIHAR"
803120,"NALANDA","BIHAR"
803121,"NALANDA","BIHAR"
803201,"PATNA","BIHAR"
803202,"NALANDA","BIHAR"
803203,"PATNA","BIHAR"
803211,"PATNA","BIHAR"
803212,"PATNA","BIHAR"
803213,"PATNA","BIHAR"
803214,"PATNA","BIHAR"
803215,"PATNA","BIHAR"
803216,"NALANDA","BIHAR"
803221,"PATNA","BIHAR"
803301,"PATNA","BIHAR"
803302,"PATNA","BIHAR"
803303,"PATNA","BIHAR"
803306,"PATNA","BIHAR"
803307,"PATNA","BIHAR"
804401,"ARWAL","BIHAR"
804402,"ARWAL","BIHAR"
804403,"ARWAL","BIHAR"
804404,"GAYA","BIHAR"
804405,"JEHANABAD","BIHAR"
804406,"JEHANABAD","BIHAR"
804407,"GAYA","BIHAR"
804408,"JEHANABAD","BIHAR"
804409,"AURANGABAD","BIHAR"
804417,"JEHANABAD","BIHAR"
804418,"JEHANABAD","BIHAR"
804419,"ARWAL","BIHAR"
804420,"ARWAL","BIHAR"
804421,"ARWAL","BIHAR"
804422,"JEHANABAD","BIHAR"
804423,"ARWAL","BIHAR"
804424,"ARWAL","BIHAR"
804425,"JEHANABAD","BIHAR"
804426,"ARWAL","BIHAR"
804427,"ARWAL","BIHAR"
804428,"ARWAL","BIHAR"
804429,"JEHANABAD","BIHAR"
804432,"JEHANABAD","BIHAR"
804435,"GAYA","BIHAR"
804451,"JEHANABAD","BIHAR"
804452,"JEHANABAD","BIHAR"
804453,"PATNA","BIHAR"
804454,"NA","NA"
805101,"NAWADA","BIHAR"
805102,"NAWADA","BIHAR"
805103,"NAWADA","BIHAR"
805104,"NAWADA","BIHAR"
805105,"NALANDA","BIHAR"
805106,"NAWADA","BIHAR"
805107,"NAWADA","BIHAR"
805108,"NA","NA"
805109,"NAWADA","BIHAR"
805110,"NAWADA","BIHAR"
805111,"NAWADA","BIHAR"
805112,"NAWADA","BIHAR"
805113,"NAWADA","BIHAR"
805114,"NAWADA","BIHAR"
805121,"NAWADA","BIHAR"
805122,"NAWADA","BIHAR"
805123,"NAWADA","BIHAR"
805124,"NAWADA","BIHAR"
805125,"NAWADA","BIHAR"
805126,"NAWADA","BIHAR"
805127,"NAWADA","BIHAR"
805128,"GAYA","BIHAR"
805129,"NAWADA","BIHAR"
805130,"NAWADA","BIHAR"
805131,"GAYA","BIHAR"
805132,"NAWADA","BIHAR"
805141,"NAWADA","BIHAR"
805142,"NA","NA"
811101,"SHEIKHPURA","BIHAR"
811102,"SHEIKHPURA","BIHAR"
811103,"SHEIKHPURA","BIHAR"
811104,"NALANDA","BIHAR"
811105,"SHEIKHPURA","BIHAR"
811106,"LAKHISARAI","BIHAR"
811107,"SHEIKHPURA","BIHAR"
811112,"LAKHISARAI","BIHAR"
811201,"MUNGER","BIHAR"
811202,"MUNGER","BIHAR"
811211,"MUNGER","BIHAR"
811212,"MUNGER","BIHAR"
811213,"MUNGER","BIHAR"
811214,"MUNGER","BIHAR"
811301,"JAMUI","BIHAR"
811302,"LAKHISARAI","BIHAR"
811303,"JAMUI","BIHAR"
811304,"SHEIKHPURA","BIHAR"
811305,"JAMUI","BIHAR"
811306,"LAKHISARAI","BIHAR"
811307,"JAMUI","BIHAR"
811308,"JAMUI","BIHAR"
811309,"LAKHISARAI","BIHAR"
811310,"LAKHISARAI","BIHAR"
811311,"LAKHISARAI","BIHAR"
811312,"JAMUI","BIHAR"
811313,"JAMUI","BIHAR"
811314,"JAMUI","BIHAR"
811315,"NA","NA"
811316,"JAMUI","BIHAR"
811317,"JAMUI","BIHAR"
812001,"BHAGALPUR","BIHAR"
812002,"BHAGALPUR","BIHAR"
812003,"BHAGALPUR","BIHAR"
812004,"BHAGALPUR","BIHAR"
812005,"BHAGALPUR","BIHAR"
812006,"BHAGALPUR","BIHAR"
812007,"BHAGALPUR","BIHAR"
813101,"BANKA","BIHAR"
813102,"SUPAUL","BIHAR"
813103,"BANKA","BIHAR"
813104,"BANKA","BIHAR"
813105,"BANKA","BIHAR"
813106,"BANKA","BIHAR"
813107,"BANKA","BIHAR"
813108,"BHAGALPUR","BIHAR"
813109,"BANKA","BIHAR"
813110,"BANKA","BIHAR"
813201,"MUNGER","BIHAR"
813202,"BANKA","BIHAR"
813203,"BHAGALPUR","BIHAR"
813204,"BHAGALPUR","BIHAR"
813205,"BANKA","BIHAR"
813206,"BHAGALPUR","BIHAR"
813207,"BANKA","BIHAR"
813208,"GODDA","JHARKHAND"
813209,"BHAGALPUR","BIHAR"
813210,"BHAGALPUR","BIHAR"
813211,"BANKA","BIHAR"
813212,"MUNGER","BIHAR"
813213,"BHAGALPUR","BIHAR"
813214,"BHAGALPUR","BIHAR"
813221,"MUNGER","BIHAR"
813222,"BHAGALPUR","BIHAR"
814101,"DUMKA","JHARKHAND"
814102,"DUMKA","JHARKHAND"
814103,"DUMKA","JHARKHAND"
814110,"DUMKA","JHARKHAND"
814111,"PAKUR","JHARKHAND"
814112,"DEOGHAR","JHARKHAND"
814113,"DEOGHAR","JHARKHAND"
814114,"DEOGHAR","JHARKHAND"
814115,"DEOGHAR","JHARKHAND"
814116,"DEOGHAR","JHARKHAND"
814118,"DUMKA","JHARKHAND"
814119,"DUMKA","JHARKHAND"
814120,"DUMKA","JHARKHAND"
814131,"BANKA","BIHAR"
814133,"GODDA","JHARKHAND"
814141,"DUMKA","JHARKHAND"
814142,"DEOGHAR","JHARKHAND"
814143,"DEOGHAR","JHARKHAND"
814144,"DUMKA","JHARKHAND"
814145,"DUMKA","JHARKHAND"
814146,"DUMKA","JHARKHAND"
814147,"GODDA","JHARKHAND"
814148,"DUMKA","JHARKHAND"
814149,"DEOGHAR","JHARKHAND"
814150,"DEOGHAR","JHARKHAND"
814151,"DUMKA","JHARKHAND"
814152,"DEOGHAR","JHARKHAND"
814153,"GODDA","JHARKHAND"
814154,"GODDA","JHARKHAND"
814155,"GODDA","JHARKHAND"
814156,"GODDA","JHARKHAND"
814157,"DEOGHAR","JHARKHAND"
814158,"DUMKA","JHARKHAND"
814160,"GODDA","JHARKHAND"
814165,"GODDA","JHARKHAND"
814166,"JAMTARA","JHARKHAND"
814167,"DUMKA","JHARKHAND"
814168,"DUMKA","JHARKHAND"
814170,"DUMKA","JHARKHAND"
815117,"PAKUR","JHARKHAND"
815301,"GIRIDIH","JHARKHAND"
815302,"GIRIDIH","JHARKHAND"
815311,"GIRIDIH","JHARKHAND"
815312,"GIRIDIH","JHARKHAND"
815313,"GIRIDIH","JHARKHAND"
815314,"GIRIDIH","JHARKHAND"
815315,"GIRIDIH","JHARKHAND"
815316,"GIRIDIH","JHARKHAND"
815317,"GIRIDIH","JHARKHAND"
815318,"GIRIDIH","JHARKHAND"
815351,"JAMTARA","JHARKHAND"
815352,"JAMTARA","JHARKHAND"
815353,"DEOGHAR","JHARKHAND"
815354,"JAMTARA","JHARKHAND"
815355,"JAMTARA","JHARKHAND"
815357,"DEOGHAR","JHARKHAND"
815359,"JAMTARA","JHARKHAND"
816101,"SAHEBGANJ","JHARKHAND"
816102,"SAHEBGANJ","JHARKHAND"
816103,"PAKUR","JHARKHAND"
816104,"PAKUR","JHARKHAND"
816105,"PAKUR","JHARKHAND"
816106,"PAKUR","JHARKHAND"
816107,"PAKUR","JHARKHAND"
816108,"SAHEBGANJ","JHARKHAND"
816109,"SAHEBGANJ","JHARKHAND"
816110,"SAHEBGANJ","JHARKHAND"
816115,"SAHEBGANJ","JHARKHAND"
816116,"SAHEBGANJ","JHARKHAND"
816117,"PAKUR","JHARKHAND"
816118,"DUMKA","JHARKHAND"
816120,"SAHEBGANJ","JHARKHAND"
816129,"SAHEBGANJ","JHARKHAND"
818142,"DHANBAD","JHARKHAND"
821015,"ROHTAS","BIHAR"
821101,"KAIMUR (BHABUA)","BIHAR"
821102,"KAIMUR (BHABUA)","BIHAR"
821103,"KAIMUR (BHABUA)","BIHAR"
821104,"ROHTAS","BIHAR"
821105,"KAIMUR (BHABUA)","BIHAR"
821106,"KAIMUR (BHABUA)","BIHAR"
821107,"ROHTAS","BIHAR"
821108,"KAIMUR (BHABUA)","BIHAR"
821109,"KAIMUR (BHABUA)","BIHAR"
821110,"KAIMUR (BHABUA)","BIHAR"
821111,"ROHTAS","BIHAR"
821112,"ROHTAS","BIHAR"
821113,"ROHTAS","BIHAR"
821114,"ROHTAS","BIHAR"
821115,"ROHTAS","BIHAR"
821301,"ROHTAS","BIHAR"
821302,"ROHTAS","BIHAR"
821303,"ROHTAS","BIHAR"
821304,"ROHTAS","BIHAR"
821305,"ROHTAS","BIHAR"
821306,"ROHTAS","BIHAR"
821307,"ROHTAS","BIHAR"
821308,"ROHTAS","BIHAR"
821309,"ROHTAS","BIHAR"
821310,"ROHTAS","BIHAR"
821311,"ROHTAS","BIHAR"
821312,"ROHTAS","BIHAR"
822101,"PALAMU","JHARKHAND"
822102,"PALAMU","JHARKHAND"
822110,"PALAMU","JHARKHAND"
822111,"LATEHAR","JHARKHAND"
822112,"GARHWA","JHARKHAND"
822113,"PALAMU","JHARKHAND"
822114,"GARHWA","JHARKHAND"
822115,"PALAMU","JHARKHAND"
822116,"PALAMU","JHARKHAND"
822117,"PALAMU","JHARKHAND"
822118,"PALAMU","JHARKHAND"
822119,"LATEHAR","JHARKHAND"
822120,"GARHWA","JHARKHAND"
822121,"GARHWA","JHARKHAND"
822122,"PALAMU","JHARKHAND"
822123,"PALAMU","JHARKHAND"
822124,"GARHWA","JHARKHAND"
822125,"GARHWA","JHARKHAND"
822126,"LATEHAR","JHARKHAND"
822128,"GARHWA","JHARKHAND"
822129,"GARHWA","JHARKHAND"
822131,"PALAMU","JHARKHAND"
822132,"PALAMU","JHARKHAND"
822133,"PALAMU","JHARKHAND"
822134,"GARHWA","JHARKHAND"
823001,"GAYA","BIHAR"
823002,"GAYA","BIHAR"
823003,"GAYA","BIHAR"
823004,"GAYA","BIHAR"
823005,"GAYA","BIHAR"
823311,"GAYA","BIHAR"
824101,"AURANGABAD","BIHAR"
824102,"AURANGABAD","BIHAR"
824103,"AURANGABAD","BIHAR"
824111,"AURANGABAD","BIHAR"
824112,"AURANGABAD","BIHAR"
824113,"AURANGABAD","BIHAR"
824114,"AURANGABAD","BIHAR"
824115,"AURANGABAD","BIHAR"
824116,"GAYA","BIHAR"
824118,"GAYA","BIHAR"
824120,"AURANGABAD","BIHAR"
824121,"AURANGABAD","BIHAR"
824122,"AURANGABAD","BIHAR"
824123,"AURANGABAD","BIHAR"
824124,"AURANGABAD","BIHAR"
824125,"AURANGABAD","BIHAR"
824126,"AURANGABAD","BIHAR"
824127,"ARWAL","BIHAR"
824129,"AURANGABAD","BIHAR"
824143,"AURANGABAD","BIHAR"
824201,"GAYA","BIHAR"
824202,"AURANGABAD","BIHAR"
824203,"AURANGABAD","BIHAR"
824205,"GAYA","BIHAR"
824206,"GAYA","BIHAR"
824207,"GAYA","BIHAR"
824208,"AURANGABAD","BIHAR"
824209,"GAYA","BIHAR"
824210,"GAYA","BIHAR"
824211,"GAYA","BIHAR"
824217,"GAYA","BIHAR"
824219,"AURANGABAD","BIHAR"
824220,"GAYA","BIHAR"
824221,"GAYA","BIHAR"
824231,"GAYA","BIHAR"
824232,"GAYA","BIHAR"
824233,"GAYA","BIHAR"
824234,"GAYA","BIHAR"
824235,"GAYA","BIHAR"
824236,"GAYA","BIHAR"
824237,"GAYA","BIHAR"
824301,"AURANGABAD","BIHAR"
824302,"AURANGABAD","BIHAR"
824303,"AURANGABAD","BIHAR"
824304,"AURANGABAD","BIHAR"
825101,"RAMGARH","JHARKHAND"
825102,"BOKARO","JHARKHAND"
825103,"CHATRA","JHARKHAND"
825106,"GIRIDIH","JHARKHAND"
825108,"GIRIDIH","JHARKHAND"
825109,"KODERMA","JHARKHAND"
825132,"KODERMA","JHARKHAND"
825167,"GIRIDIH","JHARKHAND"
825301,"HAZARIBAGH","JHARKHAND"
825302,"HAZARIBAGH","JHARKHAND"
825303,"HAZARIBAGH","JHARKHAND"
825311,"HAZARIBAGH","JHARKHAND"
825312,"HAZARIBAGH","JHARKHAND"
825313,"HAZARIBAGH","JHARKHAND"
825314,"NA","NA"
825315,"HAZARIBAGH","JHARKHAND"
825316,"RAMGARH","JHARKHAND"
825317,"HAZARIBAGH","JHARKHAND"
825318,"KODERMA","JHARKHAND"
825319,"HAZARIBAGH","JHARKHAND"
825320,"GIRIDIH","JHARKHAND"
825321,"CHATRA","JHARKHAND"
825322,"GIRIDIH","JHARKHAND"
825323,"HAZARIBAGH","JHARKHAND"
825324,"GIRIDIH","JHARKHAND"
825325,"BOKARO","JHARKHAND"
825326,"RAMGARH","JHARKHAND"
825329,"GIRIDIH","JHARKHAND"
825330,"RAMGARH","JHARKHAND"
825336,"HAZARIBAGH","JHARKHAND"
825401,"CHATRA","JHARKHAND"
825402,"HAZARIBAGH","JHARKHAND"
825403,"CHATRA","JHARKHAND"
825404,"CHATRA","JHARKHAND"
825405,"HAZARIBAGH","JHARKHAND"
825406,"HAZARIBAGH","JHARKHAND"
825407,"KODERMA","JHARKHAND"
825408,"CHATRA","JHARKHAND"
825409,"KODERMA","JHARKHAND"
825410,"KODERMA","JHARKHAND"
825411,"HAZARIBAGH","JHARKHAND"
825412,"GIRIDIH","JHARKHAND"
825413,"HAZARIBAGH","JHARKHAND"
825414,"CHATRA","JHARKHAND"
825415,"CHATRA","JHARKHAND"
825418,"KODERMA","JHARKHAND"
825421,"KODERMA","JHARKHAND"
826001,"DHANBAD","JHARKHAND"
826003,"DHANBAD","JHARKHAND"
826004,"DHANBAD","JHARKHAND"
826005,"DHANBAD","JHARKHAND"
826006,"DHANBAD","JHARKHAND"
826007,"DHANBAD","JHARKHAND"
826008,"DHANBAD","JHARKHAND"
826009,"DHANBAD","JHARKHAND"
826010,"DHANBAD","JHARKHAND"
826011,"DHANBAD","JHARKHAND"
826012,"DHANBAD","JHARKHAND"
826013,"DHANBAD","JHARKHAND"
827001,"BOKARO","JHARKHAND"
827003,"BOKARO","JHARKHAND"
827004,"BOKARO","JHARKHAND"
827006,"BOKARO","JHARKHAND"
827009,"BOKARO","JHARKHAND"
827010,"BOKARO","JHARKHAND"
827012,"BOKARO","JHARKHAND"
827013,"BOKARO","JHARKHAND"
827014,"BOKARO","JHARKHAND"
827015,"BOKARO","JHARKHAND"
827016,"BOKARO","JHARKHAND"
827302,"BOKARO","JHARKHAND"
828101,"DHANBAD","JHARKHAND"
828103,"DHANBAD","JHARKHAND"
828104,"DHANBAD","JHARKHAND"
828105,"DHANBAD","JHARKHAND"
828106,"DHANBAD","JHARKHAND"
828107,"DHANBAD","JHARKHAND"
828108,"DHANBAD","JHARKHAND"
828109,"DHANBAD","JHARKHAND"
828110,"DHANBAD","JHARKHAND"
828111,"DHANBAD","JHARKHAND"
828112,"DHANBAD","JHARKHAND"
828113,"DHANBAD","JHARKHAND"
828114,"DHANBAD","JHARKHAND"
828115,"DHANBAD","JHARKHAND"
828116,"DHANBAD","JHARKHAND"
828117,"DHANBAD","JHARKHAND"
828119,"DHANBAD","JHARKHAND"
828120,"DHANBAD","JHARKHAND"
828121,"DHANBAD","JHARKHAND"
828122,"DHANBAD","JHARKHAND"
828123,"DHANBAD","JHARKHAND"
828124,"DHANBAD","JHARKHAND"
828125,"DHANBAD","JHARKHAND"
828126,"DHANBAD","JHARKHAND"
828127,"DHANBAD","JHARKHAND"
828128,"DHANBAD","JHARKHAND"
828129,"DHANBAD","JHARKHAND"
828130,"DHANBAD","JHARKHAND"
828131,"DHANBAD","JHARKHAND"
828132,"DHANBAD","JHARKHAND"
828133,"DHANBAD","JHARKHAND"
828134,"BOKARO","JHARKHAND"
828135,"DHANBAD","JHARKHAND"
828142,"DHANBAD","JHARKHAND"
828201,"DHANBAD","JHARKHAND"
828202,"DHANBAD","JHARKHAND"
828203,"DHANBAD","JHARKHAND"
828204,"DHANBAD","JHARKHAND"
828205,"DHANBAD","JHARKHAND"
828206,"DHANBAD","JHARKHAND"
828207,"DHANBAD","JHARKHAND"
828301,"DHANBAD","JHARKHAND"
828302,"DHANBAD","JHARKHAND"
828303,"BOKARO","JHARKHAND"
828304,"DHANBAD","JHARKHAND"
828305,"DHANBAD","JHARKHAND"
828306,"DHANBAD","JHARKHAND"
828307,"DHANBAD","JHARKHAND"
828309,"DHANBAD","JHARKHAND"
828401,"DHANBAD","JHARKHAND"
828402,"DHANBAD","JHARKHAND"
828403,"BOKARO","JHARKHAND"
828404,"BOKARO","JHARKHAND"
829101,"RAMGARH","JHARKHAND"
829102,"RAMGARH","JHARKHAND"
829103,"RAMGARH","JHARKHAND"
829104,"BOKARO","JHARKHAND"
829105,"RAMGARH","JHARKHAND"
829106,"RAMGARH","JHARKHAND"
829107,"BOKARO","JHARKHAND"
829108,"RAMGARH","JHARKHAND"
829109,"RAMGARH","JHARKHAND"
829110,"RAMGARH","JHARKHAND"
829111,"BOKARO","JHARKHAND"
829112,"BOKARO","JHARKHAND"
829113,"BOKARO","JHARKHAND"
829114,"BOKARO","JHARKHAND"
829115,"BOKARO","JHARKHAND"
829116,"BOKARO","JHARKHAND"
829117,"RAMGARH","JHARKHAND"
829118,"RAMGARH","JHARKHAND"
829119,"RAMGARH","JHARKHAND"
829121,"BOKARO","JHARKHAND"
829122,"RAMGARH","JHARKHAND"
829123,"BOKARO","JHARKHAND"
829125,"RAMGARH","JHARKHAND"
829126,"RAMGARH","JHARKHAND"
829127,"BOKARO","JHARKHAND"
829128,"BOKARO","JHARKHAND"
829129,"RAMGARH","JHARKHAND"
829130,"RAMGARH","JHARKHAND"
829131,"RAMGARH","JHARKHAND"
829132,"BOKARO","JHARKHAND"
829133,"RAMGARH","JHARKHAND"
829134,"RAMGARH","JHARKHAND"
829135,"RAMGARH","JHARKHAND"
829143,"RAMGARH","JHARKHAND"
829144,"BOKARO","JHARKHAND"
829149,"BOKARO","JHARKHAND"
829150,"RAMGARH","JHARKHAND"
829201,"CHATRA","JHARKHAND"
829202,"LATEHAR","JHARKHAND"
829203,"LATEHAR","JHARKHAND"
829204,"LATEHAR","JHARKHAND"
829205,"RANCHI","JHARKHAND"
829206,"LATEHAR","JHARKHAND"
829207,"LATEHAR","JHARKHAND"
829208,"RANCHI","JHARKHAND"
829209,"RANCHI","JHARKHAND"
829210,"RANCHI","JHARKHAND"
829301,"BOKARO","JHARKHAND"
831001,"EAST SINGHBUM","JHARKHAND"
831002,"SARAIKELA KHARSAWAN","JHARKHAND"
831003,"EAST SINGHBUM","JHARKHAND"
831004,"EAST SINGHBUM","JHARKHAND"
831005,"EAST SINGHBUM","JHARKHAND"
831006,"EAST SINGHBUM","JHARKHAND"
831007,"EAST SINGHBUM","JHARKHAND"
831009,"EAST SINGHBUM","JHARKHAND"
831011,"EAST SINGHBUM","JHARKHAND"
831012,"EAST SINGHBUM","JHARKHAND"
831013,"SARAIKELA KHARSAWAN","JHARKHAND"
831014,"SARAIKELA KHARSAWAN","JHARKHAND"
831015,"EAST SINGHBUM","JHARKHAND"
831016,"EAST SINGHBUM","JHARKHAND"
831017,"EAST SINGHBUM","JHARKHAND"
831019,"EAST SINGHBUM","JHARKHAND"
831020,"EAST SINGHBUM","JHARKHAND"
831021,"EAST SINGHBUM","JHARKHAND"
832101,"EAST SINGHBUM","JHARKHAND"
832102,"EAST SINGHBUM","JHARKHAND"
832103,"EAST SINGHBUM","JHARKHAND"
832104,"EAST SINGHBUM","JHARKHAND"
832105,"EAST SINGHBUM","JHARKHAND"
832106,"EAST SINGHBUM","JHARKHAND"
832107,"EAST SINGHBUM","JHARKHAND"
832108,"SARAIKELA KHARSAWAN","JHARKHAND"
832109,"SARAIKELA KHARSAWAN","JHARKHAND"
832111,"EAST SINGHBUM","JHARKHAND"
832112,"EAST SINGHBUM","JHARKHAND"
832113,"EAST SINGHBUM","JHARKHAND"
832301,"EAST SINGHBUM","JHARKHAND"
832302,"EAST SINGHBUM","JHARKHAND"
832303,"EAST SINGHBUM","JHARKHAND"
832304,"EAST SINGHBUM","JHARKHAND"
832401,"SARAIKELA KHARSAWAN","JHARKHAND"
832402,"SARAIKELA KHARSAWAN","JHARKHAND"
832403,"SARAIKELA KHARSAWAN","JHARKHAND"
832404,"SARAIKELA KHARSAWAN","JHARKHAND"
833101,"SARAIKELA KHARSAWAN","JHARKHAND"
833102,"WEST SINGHBHUM","JHARKHAND"
833103,"WEST SINGHBHUM","JHARKHAND"
833104,"WEST SINGHBHUM","JHARKHAND"
833105,"WEST SINGHBHUM","JHARKHAND"
