"id","district","state"
"796091","Kolasib","Mizoram"
"796101","Kolasib","Mizoram"
"796111","Aizawl","Mizoram"
"796161","Serchhip","Mizoram"
"796181","Serchhip","Mizoram"
"796184","Serchhip","Mizoram"
"796186","Serchhip","Mizoram"
"796190","Aizawl","Mizoram"
"796246","Aizawl","Mizoram"
"796261","Saitual","Mizoram"
"796290","Saitual","Mizoram"
"796291","Champhai","Mizoram"
"796310","Khawzawl","Mizoram"
"796320","Champhai","Mizoram"
"796321","Champhai","Mizoram"
"796370","Serchhip","Mizoram"
"796410","Mamit","Mizoram"
"796421","Aizawl","Mizoram"
"796431","Mamit","Mizoram"
"796441","Aizawl","Mizoram"
"796470","Aizawl","Mizoram"
"796501","Mamit","Mizoram"
"796571","Hnahthial","Mizoram"
"796691","Lunglei","Mizoram"
"796701","Lunglei","Mizoram"
"796710","Lunglei","Mizoram"
"796751","Lunglei","Mizoram"
"796770","Aizawl","Mizoram"
"796891","Lawngtlai","Mizoram"
"796901","Lawngtlai","Mizoram"
"797001","Kohima","Nagaland"
"797002","Kohima","Nagaland"
"797003","Kohima","Nagaland"
"797004","Kohima","Nagaland"
"797006","Kohima","Nagaland"
"797099","Wokha","Nagaland"
"797101","Peren","Nagaland"
"797103","Peren","Nagaland"
"797104","Zunheboto","Nagaland"
"797105","Kohima","Nagaland"
"797106","Dimapur","Nagaland"
"797107","Phek","Nagaland"
"797108","Phek","Nagaland"
"797109","Kohima","Nagaland"
"797110","Peren","Nagaland"
"797111","Wokha","Nagaland"
"797112","Dimapur","Nagaland"
"797113","Dimapur","Nagaland"
"797114","Phek","Nagaland"
"797115","Dimapur","Nagaland"
"797116","Dimapur","Nagaland"
"797117","Dimapur","Nagaland"
"797118","Dimapur","Nagaland"
"797120","Kohima","Nagaland"
"797121","Kohima","Nagaland"
"798601","Mokokchung","Nagaland"
"798602","Mon","Nagaland"
"798603","Mon","Nagaland"
"798604","Mokokchung","Nagaland"
"798607","Mokokchung","Nagaland"
"798611","Kiphire","Nagaland"
"798612","Tuensang","Nagaland"
"798613","Mokokchung","Nagaland"
"798614","Mokokchung","Nagaland"
"798615","Mokokchung","Nagaland"
"798616","Tuensang","Nagaland"
"798617","Kohima","Nagaland"
"798618","Mokokchung","Nagaland"
"798620","Zunheboto","Nagaland"
"798621","Mon","Nagaland"
"798622","Mon","Nagaland"
"798623","Mokokchung","Nagaland"
"798625","Longleng","Nagaland"
"798626","Kohima","Nagaland"
"798627","Zunheboto","Nagaland"
"798628","Tuensang","Nagaland"
"799001","Na","Not Applicable"
"799002","West Tripura","Tripura"
"799003","West Tripura","Tripura"
"799004","West Tripura","Tripura"
"799005","West Tripura","Tripura"
"799006","West Tripura","Tripura"
"799007","West Tripura","Tripura"
"799008","West Tripura","Tripura"
"799009","West Tripura","Tripura"
"799010","West Tripura","Tripura"
"799011","Sepahijala","Tripura"
"799012","West Tripura","Tripura"
"799013","Gomati","Tripura"
"799014","West Tripura","Tripura"
"799015","West Tripura","Tripura"
"799022","West Tripura","Tripura"
"799035","West Tripura","Tripura"
"799045","West Tripura","Tripura"
"799046","West Tripura","Tripura"
"799101","Gomati","Tripura"
"799102","Sepahijala","Tripura"
"799103","Sepahijala","Tripura"
"799104","Gomati","Tripura"
"799105","Gomati","Tripura"
"799113","Gomati","Tripura"
"799114","Gomati","Tripura"
"799115","Sepahijala","Tripura"
"799120","Gomati","Tripura"
"799125","South Tripura","Tripura"
"799130","West Tripura","Tripura"
"799131","Sepahijala","Tripura"
"799132","Sepahijala","Tripura"
"799141","South Tripura","Tripura"
"799142","South Tripura","Tripura"
"799143","South Tripura","Tripura"
"799144","South Tripura","Tripura"
"799145","South Tripura","Tripura"
"799150","South Tripura","Tripura"
"799153","South Tripura","Tripura"
"799155","South Tripura","Tripura"
"799156","South Tripura","Tripura"
"799157","South Tripura","Tripura"
"799201","Khowai","Tripura"
"799202","Khowai","Tripura"
"799203","Khowai","Tripura"
"799204","Dhalai","Tripura"
"799205","Khowai","Tripura"
"799207","Khowai","Tripura"
"799210","West Tripura","Tripura"
"799211","West Tripura","Tripura"
"799212","West Tripura","Tripura"
"799250","North Tripura","Tripura"
"799251","North Tripura","Tripura"
"799253","North Tripura","Tripura"
"799254","North Tripura","Tripura"
"799256","North Tripura","Tripura"
"799260","North Tripura","Tripura"
"799261","North Tripura","Tripura"
"799262","North Tripura","Tripura"
"799263","Unakoti","Tripura"
"799264","Unakoti","Tripura"
"799266","Dhalai","Tripura"
"799269","North Tripura","Tripura"
"799270","North Tripura","Tripura"
"799271","North Tripura","Tripura"
"799273","Dhalai","Tripura"
"799275","Dhalai","Tripura"
"799277","Unakoti","Tripura"
"799278","Dhalai","Tripura"
"799279","Unakoti","Tripura"
"799280","Unakoti","Tripura"
"799281","Unakoti","Tripura"
"799282","Unakoti","Tripura"
"799284","Dhalai","Tripura"
"799285","Dhalai","Tripura"
"799286","Dhalai","Tripura"
"799287","Dhalai","Tripura"
"799288","Unakoti","Tripura"
"799289","Dhalai","Tripura"
"799290","Unakoti","Tripura"
"800001","Patna","Bihar"
"800002","Patna","Bihar"
"800003","Patna","Bihar"
"800004","Patna","Bihar"
"800005","Patna","Bihar"
"800006","Patna","Bihar"
"800007","Patna","Bihar"
"800008","Patna","Bihar"
"800009","Patna","Bihar"
"800010","Patna","Bihar"
"800011","Patna","Bihar"
"800012","Patna","Bihar"
"800013","Patna","Bihar"
"800014","Patna","Bihar"
"800015","Patna","Bihar"
"800016","Patna","Bihar"
"800017","Patna","Bihar"
"800019","Patna","Bihar"
"800020","Patna","Bihar"
"800021","Patna","Bihar"
"800022","Patna","Bihar"
"800023","Patna","Bihar"
"800024","Patna","Bihar"
"800025","Patna","Bihar"
"800026","Patna","Bihar"
"800027","Patna","Bihar"
"800028","Patna","Bihar"
"800030","Patna","Bihar"
"800031","Patna","Bihar"
"800032","Patna","Bihar"
"800033","Na","Not Applicable"
"800034","Patna","Bihar"
"800035","Patna","Bihar"
"800036","Na","Not Applicable"
"801102","Patna","Bihar"
"801103","Patna","Bihar"
"801104","Patna","Bihar"
"801105","Patna","Bihar"
"801106","Patna","Bihar"
"801107","Patna","Bihar"
"801108","Patna","Bihar"
"801109","Patna","Bihar"
"801110","Patna","Bihar"
"801111","Patna","Bihar"
"801112","Patna","Bihar"
"801113","Patna","Bihar"
"801301","Nalanda","Bihar"
"801302","Nawada","Bihar"
"801303","Nalanda","Bihar"
"801304","Patna","Bihar"
"801305","Patna","Bihar"
"801306","Nalanda","Bihar"
"801307","Nalanda","Bihar"
"801308","Na","Not Applicable"
"801503","Patna","Bihar"
"801505","Patna","Bihar"
"801506","Patna","Bihar"
"801507","Patna","Bihar"
"802101","Buxar","Bihar"
"802102","Buxar","Bihar"
"802103","Buxar","Bihar"
"802111","Buxar","Bihar"
"802112","Buxar","Bihar"
"802113","Buxar","Bihar"
"802114","Buxar","Bihar"
"802115","Buxar","Bihar"
"802116","Buxar","Bihar"
"802117","Buxar","Bihar"
"802118","Buxar","Bihar"
"802119","Buxar","Bihar"
"802120","Buxar","Bihar"
"802122","Buxar","Bihar"
"802123","Buxar","Bihar"
"802125","Buxar","Bihar"
"802126","Buxar","Bihar"
"802127","Buxar","Bihar"
"802128","Buxar","Bihar"
"802129","Buxar","Bihar"
"802130","Buxar","Bihar"
"802131","Buxar","Bihar"
"802132","Kaimur","Bihar"
"802133","Buxar","Bihar"
"802134","Buxar","Bihar"
"802135","Buxar","Bihar"
"802136","Buxar","Bihar"
"802152","Bhojpur","Bihar"
"802154","Bhojpur","Bihar"
"802155","Bhojpur","Bihar"
"802156","Bhojpur","Bihar"
"802157","Bhojpur","Bihar"
"802158","Bhojpur","Bihar"
"802159","Bhojpur","Bihar"
"802160","Bhojpur","Bihar"
"802161","Bhojpur","Bihar"
"802162","Bhojpur","Bihar"
"802163","Bhojpur","Bihar"
"802164","Bhojpur","Bihar"
"802165","Bhojpur","Bihar"
"802166","Bhojpur","Bihar"
"802183","Bhojpur","Bihar"
"802201","Bhojpur","Bihar"
"802202","Bhojpur","Bihar"
"802203","Bhojpur","Bihar"
"802204","Bhojpur","Bihar"
"802205","Bhojpur","Bihar"
"802206","Bhojpur","Bihar"
"802207","Bhojpur","Bihar"
"802208","Bhojpur","Bihar"
"802209","Bhojpur","Bihar"
"802210","Bhojpur","Bihar"
"802211","Rohtas","Bihar"
"802212","Rohtas","Bihar"
"802213","Rohtas","Bihar"
"802214","Rohtas","Bihar"
"802215","Rohtas","Bihar"
"802216","Rohtas","Bihar"
"802217","Rohtas","Bihar"
"802218","Rohtas","Bihar"
"802219","Rohtas","Bihar"
"802220","Rohtas","Bihar"
"802221","Rohtas","Bihar"
"802222","Bhojpur","Bihar"
"802223","Bhojpur","Bihar"
"802224","Bhojpur","Bihar"
"802226","Rohtas","Bihar"
"802301","Bhojpur","Bihar"
"802302","Bhojpur","Bihar"
"802311","Bhojpur","Bihar"
"802312","Bhojpur","Bihar"
"802313","Bhojpur","Bihar"
"802314","Bhojpur","Bihar"
"802316","Bhojpur","Bihar"
"802351","Bhojpur","Bihar"
"802352","Bhojpur","Bihar"
"803101","Nalanda","Bihar"
"803107","Nalanda","Bihar"
"803108","Nalanda","Bihar"
"803109","Nalanda","Bihar"
"803110","Patna","Bihar"
"803111","Nalanda","Bihar"
"803113","Nalanda","Bihar"
"803114","Nalanda","Bihar"
"803115","Nalanda","Bihar"
"803116","Nalanda","Bihar"
"803117","Nalanda","Bihar"
"803118","Nalanda","Bihar"
"803119","Nalanda","Bihar"
"803120","Nalanda","Bihar"
"803121","Nalanda","Bihar"
"803201","Patna","Bihar"
"803202","Nalanda","Bihar"
"803203","Patna","Bihar"
"803211","Patna","Bihar"
"803212","Patna","Bihar"
"803213","Patna","Bihar"
"803214","Patna","Bihar"
"803215","Patna","Bihar"
"803216","Nalanda","Bihar"
"803221","Patna","Bihar"
"803301","Patna","Bihar"
"803302","Patna","Bihar"
"803303","Patna","Bihar"
"803306","Patna","Bihar"
"803307","Patna","Bihar"
"804401","Arwal","Bihar"
"804402","Arwal","Bihar"
"804403","Arwal","Bihar"
"804404","Gaya","Bihar"
"804405","Jehanabad","Bihar"
"804406","Jehanabad","Bihar"
"804407","Gaya","Bihar"
"804408","Jehanabad","Bihar"
"804409","Aurangabad (MH)","Bihar"
"804417","Jehanabad","Bihar"
"804418","Jehanabad","Bihar"
"804419","Arwal","Bihar"
"804420","Arwal","Bihar"
"804421","Arwal","Bihar"
"804422","Jehanabad","Bihar"
"804423","Arwal","Bihar"
"804424","Arwal","Bihar"
"804425","Jehanabad","Bihar"
"804426","Arwal","Bihar"
"804427","Arwal","Bihar"
"804428","Arwal","Bihar"
"804429","Jehanabad","Bihar"
"804432","Jehanabad","Bihar"
"804435","Gaya","Bihar"
"804451","Jehanabad","Bihar"
"804452","Jehanabad","Bihar"
"804453","Patna","Bihar"
"804454","Na","Not Applicable"
"805101","Nawada","Bihar"
"805102","Nawada","Bihar"
"805103","Nawada","Bihar"
"805104","Nawada","Bihar"
"805105","Nalanda","Bihar"
"805106","Nawada","Bihar"
"805107","Nawada","Bihar"
"805108","Na","Not Applicable"
"805109","Nawada","Bihar"
"805110","Nawada","Bihar"
"805111","Nawada","Bihar"
"805112","Nawada","Bihar"
"805113","Nawada","Bihar"
"805114","Nawada","Bihar"
"805121","Nawada","Bihar"
"805122","Nawada","Bihar"
"805123","Nawada","Bihar"
"805124","Nawada","Bihar"
"805125","Nawada","Bihar"
"805126","Nawada","Bihar"
"805127","Nawada","Bihar"
"805128","Gaya","Bihar"
"805129","Nawada","Bihar"
"805130","Nawada","Bihar"
"805131","Gaya","Bihar"
"805132","Nawada","Bihar"
"805141","Nawada","Bihar"
"805142","Na","Not Applicable"
"811101","Sheikhpura","Bihar"
"811102","Sheikhpura","Bihar"
"811103","Sheikhpura","Bihar"
"811104","Nalanda","Bihar"
"811105","Sheikhpura","Bihar"
"811106","Lakhisarai","Bihar"
"811107","Sheikhpura","Bihar"
"811112","Lakhisarai","Bihar"
"811201","Munger","Bihar"
"811202","Munger","Bihar"
"811211","Munger","Bihar"
"811212","Munger","Bihar"
"811213","Munger","Bihar"
"811214","Munger","Bihar"
"811301","Jamui","Bihar"
"811302","Lakhisarai","Bihar"
"811303","Jamui","Bihar"
"811304","Sheikhpura","Bihar"
"811305","Jamui","Bihar"
"811306","Lakhisarai","Bihar"
"811307","Jamui","Bihar"
"811308","Jamui","Bihar"
"811309","Lakhisarai","Bihar"
"811310","Lakhisarai","Bihar"
"811311","Lakhisarai","Bihar"
"811312","Jamui","Bihar"
"811313","Jamui","Bihar"
"811314","Jamui","Bihar"
"811315","Na","Not Applicable"
"811316","Jamui","Bihar"
"811317","Jamui","Bihar"
"812001","Bhagalpur","Bihar"
"812002","Bhagalpur","Bihar"
"812003","Bhagalpur","Bihar"
"812004","Bhagalpur","Bihar"
"812005","Bhagalpur","Bihar"
"812006","Bhagalpur","Bihar"
"812007","Bhagalpur","Bihar"
"813101","Banka","Bihar"
"813102","Supaul","Bihar"
"813103","Banka","Bihar"
"813104","Banka","Bihar"
"813105","Banka","Bihar"
"813106","Banka","Bihar"
"813107","Banka","Bihar"
"813108","Bhagalpur","Bihar"
"813109","Banka","Bihar"
"813110","Banka","Bihar"
"813201","Munger","Bihar"
"813202","Banka","Bihar"
"813203","Bhagalpur","Bihar"
"813204","Bhagalpur","Bihar"
"813205","Banka","Bihar"
"813206","Bhagalpur","Bihar"
"813207","Banka","Bihar"
"813208","Godda","Jharkhand"
"813209","Bhagalpur","Bihar"
"813210","Bhagalpur","Bihar"
"813211","Banka","Bihar"
"813212","Munger","Bihar"
"813213","Bhagalpur","Bihar"
"813214","Bhagalpur","Bihar"
"813221","Munger","Bihar"
"813222","Bhagalpur","Bihar"
"814101","Dumka","Jharkhand"
"814102","Dumka","Jharkhand"
"814103","Dumka","Jharkhand"
"814110","Dumka","Jharkhand"
"814111","Pakur","Jharkhand"
"814112","Deoghar","Jharkhand"
"814113","Deoghar","Jharkhand"
"814114","Deoghar","Jharkhand"
"814115","Deoghar","Jharkhand"
"814116","Deoghar","Jharkhand"
"814118","Dumka","Jharkhand"
"814119","Dumka","Jharkhand"
"814120","Dumka","Jharkhand"
"814131","Banka","Bihar"
"814133","Godda","Jharkhand"
"814141","Dumka","Jharkhand"
"814142","Deoghar","Jharkhand"
"814143","Deoghar","Jharkhand"
"814144","Dumka","Jharkhand"
"814145","Dumka","Jharkhand"
"814146","Dumka","Jharkhand"
"814147","Godda","Jharkhand"
"814148","Dumka","Jharkhand"
"814149","Deoghar","Jharkhand"
"814150","Deoghar","Jharkhand"
"814151","Dumka","Jharkhand"
"814152","Deoghar","Jharkhand"
"814153","Godda","Jharkhand"
"814154","Godda","Jharkhand"
"814155","Godda","Jharkhand"
"814156","Godda","Jharkhand"
"814157","Deoghar","Jharkhand"
"814158","Dumka","Jharkhand"
"814160","Godda","Jharkhand"
"814165","Godda","Jharkhand"
"814166","Jamtara","Jharkhand"
"814167","Dumka","Jharkhand"
"814168","Dumka","Jharkhand"
"814170","Dumka","Jharkhand"
"815117","Pakur","Jharkhand"
"815301","Giridih","Jharkhand"
"815302","Giridih","Jharkhand"
"815311","Giridih","Jharkhand"
"815312","Giridih","Jharkhand"
"815313","Giridih","Jharkhand"
"815314","Giridih","Jharkhand"
"815315","Giridih","Jharkhand"
"815316","Giridih","Jharkhand"
"815317","Giridih","Jharkhand"
"815318","Giridih","Jharkhand"
"815351","Jamtara","Jharkhand"
"815352","Jamtara","Jharkhand"
"815353","Deoghar","Jharkhand"
"815354","Jamtara","Jharkhand"
"815355","Jamtara","Jharkhand"
"815357","Deoghar","Jharkhand"
"815359","Jamtara","Jharkhand"
"816101","Sahebganj","Jharkhand"
"816102","Sahebganj","Jharkhand"
"816103","Pakur","Jharkhand"
"816104","Pakur","Jharkhand"
"816105","Pakur","Jharkhand"
"816106","Pakur","Jharkhand"
"816107","Pakur","Jharkhand"
"816108","Sahebganj","Jharkhand"
"816109","Sahebganj","Jharkhand"
"816110","Sahebganj","Jharkhand"
"816115","Sahebganj","Jharkhand"
"816116","Sahebganj","Jharkhand"
"816117","Pakur","Jharkhand"
"816118","Dumka","Jharkhand"
"816120","Sahebganj","Jharkhand"
"816129","Sahebganj","Jharkhand"
"818142","Dhanbad","Jharkhand"
"821015","Rohtas","Bihar"
"821101","Kaimur","Bihar"
"821102","Kaimur","Bihar"
"821103","Kaimur","Bihar"
"821104","Rohtas","Bihar"
"821105","Kaimur","Bihar"
"821106","Kaimur","Bihar"
"821107","Rohtas","Bihar"
"821108","Kaimur","Bihar"
"821109","Kaimur","Bihar"
"821110","Kaimur","Bihar"
"821111","Rohtas","Bihar"
"821112","Rohtas","Bihar"
"821113","Rohtas","Bihar"
"821114","Rohtas","Bihar"
"821115","Rohtas","Bihar"
"821301","Rohtas","Bihar"
"821302","Rohtas","Bihar"
"821303","Rohtas","Bihar"
"821304","Rohtas","Bihar"
"821305","Rohtas","Bihar"
"821306","Rohtas","Bihar"
"821307","Rohtas","Bihar"
"821308","Rohtas","Bihar"
"821309","Rohtas","Bihar"
"821310","Rohtas","Bihar"
"821311","Rohtas","Bihar"
"821312","Rohtas","Bihar"
"822101","Palamu","Jharkhand"
"822102","Palamu","Jharkhand"
"822110","Palamu","Jharkhand"
"822111","Latehar","Jharkhand"
"822112","Garhwa","Jharkhand"
"822113","Palamu","Jharkhand"
"822114","Garhwa","Jharkhand"
"822115","Palamu","Jharkhand"
"822116","Palamu","Jharkhand"
"822117","Palamu","Jharkhand"
"822118","Palamu","Jharkhand"
"822119","Latehar","Jharkhand"
"822120","Garhwa","Jharkhand"
"822121","Garhwa","Jharkhand"
"822122","Palamu","Jharkhand"
"822123","Palamu","Jharkhand"
"822124","Garhwa","Jharkhand"
"822125","Garhwa","Jharkhand"
"822126","Latehar","Jharkhand"
"822128","Garhwa","Jharkhand"
"822129","Garhwa","Jharkhand"
"822131","Palamu","Jharkhand"
"822132","Palamu","Jharkhand"
"822133","Palamu","Jharkhand"
"822134","Garhwa","Jharkhand"
"823001","Gaya","Bihar"
"823002","Gaya","Bihar"
"823003","Gaya","Bihar"
"823004","Gaya","Bihar"
"823005","Gaya","Bihar"
"823311","Gaya","Bihar"
"824101","Aurangabad (MH)","Bihar"
"824102","Aurangabad (MH)","Bihar"
"824103","Aurangabad (MH)","Bihar"
"824111","Aurangabad (MH)","Bihar"
"824112","Aurangabad (MH)","Bihar"
"824113","Aurangabad (MH)","Bihar"
"824114","Aurangabad (MH)","Bihar"
"824115","Aurangabad (MH)","Bihar"
"824116","Gaya","Bihar"
"824118","Gaya","Bihar"
"824120","Aurangabad (MH)","Bihar"
"824121","Aurangabad (MH)","Bihar"
"824122","Aurangabad (MH)","Bihar"
"824123","Aurangabad (MH)","Bihar"
"824124","Aurangabad (MH)","Bihar"
"824125","Aurangabad (MH)","Bihar"
"824126","Aurangabad (MH)","Bihar"
"824127","Arwal","Bihar"
"824129","Aurangabad (MH)","Bihar"
"824143","Aurangabad (MH)","Bihar"
"824201","Gaya","Bihar"
"824202","Aurangabad (MH)","Bihar"
"824203","Aurangabad (MH)","Bihar"
"824205","Gaya","Bihar"
"824206","Gaya","Bihar"
"824207","Gaya","Bihar"
"824208","Aurangabad (MH)","Bihar"
"824209","Gaya","Bihar"
"824210","Gaya","Bihar"
"824211","Gaya","Bihar"
"824217","Gaya","Bihar"
"824219","Aurangabad (MH)","Bihar"
"824220","Gaya","Bihar"
"824221","Gaya","Bihar"
"824231","Gaya","Bihar"
"824232","Gaya","Bihar"
"824233","Gaya","Bihar"
"824234","Gaya","Bihar"
"824235","Gaya","Bihar"
"824236","Gaya","Bihar"
"824237","Gaya","Bihar"
"824301","Aurangabad (MH)","Bihar"
"824302","Aurangabad (MH)","Bihar"
"824303","Aurangabad (MH)","Bihar"
"824304","Aurangabad (MH)","Bihar"
"825101","Ramgarh","Jharkhand"
"825102","Bokaro","Jharkhand"
"825103","Chatra","Jharkhand"
"825106","Giridih","Jharkhand"
"825108","Giridih","Jharkhand"
"825109","Koderma","Jharkhand"
"825132","Koderma","Jharkhand"
"825167","Giridih","Jharkhand"
"825301","Hazaribagh","Jharkhand"
"825302","Hazaribagh","Jharkhand"
"825303","Hazaribagh","Jharkhand"
"825311","Hazaribagh","Jharkhand"
"825312","Hazaribagh","Jharkhand"
"825313","Hazaribagh","Jharkhand"
"825314","Na","Not Applicable"
"825315","Hazaribagh","Jharkhand"
"825316","Ramgarh","Jharkhand"
"825317","Hazaribagh","Jharkhand"
"825318","Koderma","Jharkhand"
"825319","Hazaribagh","Jharkhand"
"825320","Giridih","Jharkhand"
"825321","Chatra","Jharkhand"
"825322","Giridih","Jharkhand"
"825323","Hazaribagh","Jharkhand"
"825324","Giridih","Jharkhand"
"825325","Bokaro","Jharkhand"
"825326","Ramgarh","Jharkhand"
"825329","Giridih","Jharkhand"
"825330","Ramgarh","Jharkhand"
"825336","Hazaribagh","Jharkhand"
"825401","Chatra","Jharkhand"
"825402","Hazaribagh","Jharkhand"
"825403","Chatra","Jharkhand"
"825404","Chatra","Jharkhand"
"825405","Hazaribagh","Jharkhand"
"825406","Hazaribagh","Jharkhand"
"825407","Koderma","Jharkhand"
"825408","Chatra","Jharkhand"
"825409","Koderma","Jharkhand"
"825410","Koderma","Jharkhand"
"825411","Hazaribagh","Jharkhand"
"825412","Giridih","Jharkhand"
"825413","Hazaribagh","Jharkhand"
"825414","Chatra","Jharkhand"
"825415","Chatra","Jharkhand"
"825418","Koderma","Jharkhand"
"825421","Koderma","Jharkhand"
"826001","Dhanbad","Jharkhand"
"826003","Dhanbad","Jharkhand"
"826004","Dhanbad","Jharkhand"
"826005","Dhanbad","Jharkhand"
"826006","Dhanbad","Jharkhand"
"826007","Dhanbad","Jharkhand"
"826008","Dhanbad","Jharkhand"
"826009","Dhanbad","Jharkhand"
"826010","Dhanbad","Jharkhand"
"826011","Dhanbad","Jharkhand"
"826012","Dhanbad","Jharkhand"
"826013","Dhanbad","Jharkhand"
"827001","Bokaro","Jharkhand"
"827003","Bokaro","Jharkhand"
"827004","Bokaro","Jharkhand"
"827006","Bokaro","Jharkhand"
"827009","Bokaro","Jharkhand"
"827010","Bokaro","Jharkhand"
"827012","Bokaro","Jharkhand"
"827013","Bokaro","Jharkhand"
"827014","Bokaro","Jharkhand"
"827015","Bokaro","Jharkhand"
"827016","Bokaro","Jharkhand"
"827302","Bokaro","Jharkhand"
"828101","Dhanbad","Jharkhand"
"828103","Dhanbad","Jharkhand"
"828104","Dhanbad","Jharkhand"
"828105","Dhanbad","Jharkhand"
"828106","Dhanbad","Jharkhand"
"828107","Dhanbad","Jharkhand"
"828108","Dhanbad","Jharkhand"
"828109","Dhanbad","Jharkhand"
"828110","Dhanbad","Jharkhand"
"828111","Dhanbad","Jharkhand"
"828112","Dhanbad","Jharkhand"
"828113","Dhanbad","Jharkhand"
"828114","Dhanbad","Jharkhand"
"828115","Dhanbad","Jharkhand"
"828116","Dhanbad","Jharkhand"
"828117","Dhanbad","Jharkhand"
"828119","Dhanbad","Jharkhand"
"828120","Dhanbad","Jharkhand"
"828121","Dhanbad","Jharkhand"
"828122","Dhanbad","Jharkhand"
"828123","Dhanbad","Jharkhand"
"828124","Dhanbad","Jharkhand"
"828125","Dhanbad","Jharkhand"
"828126","Dhanbad","Jharkhand"
"828127","Dhanbad","Jharkhand"
"828128","Dhanbad","Jharkhand"
"828129","Dhanbad","Jharkhand"
"828130","Dhanbad","Jharkhand"
"828131","Dhanbad","Jharkhand"
"828132","Dhanbad","Jharkhand"
"828133","Dhanbad","Jharkhand"
"828134","Bokaro","Jharkhand"
"828135","Dhanbad","Jharkhand"
"828142","Dhanbad","Jharkhand"
"828201","Dhanbad","Jharkhand"
"828202","Dhanbad","Jharkhand"
"828203","Dhanbad","Jharkhand"
"828204","Dhanbad","Jharkhand"
"828205","Dhanbad","Jharkhand"
"828206","Dhanbad","Jharkhand"
"828207","Dhanbad","Jharkhand"
"828301","Dhanbad","Jharkhand"
"828302","Dhanbad","Jharkhand"
"828303","Bokaro","Jharkhand"
"828304","Dhanbad","Jharkhand"
"828305","Dhanbad","Jharkhand"
"828306","Dhanbad","Jharkhand"
"828307","Dhanbad","Jharkhand"
"828309","Dhanbad","Jharkhand"
"828401","Dhanbad","Jharkhand"
"828402","Dhanbad","Jharkhand"
"828403","Bokaro","Jharkhand"
"828404","Bokaro","Jharkhand"
"829101","Ramgarh","Jharkhand"
"829102","Ramgarh","Jharkhand"
"829103","Ramgarh","Jharkhand"
"829104","Bokaro","Jharkhand"
"829105","Ramgarh","Jharkhand"
"829106","Ramgarh","Jharkhand"
"829107","Bokaro","Jharkhand"
"829108","Ramgarh","Jharkhand"
"829109","Ramgarh","Jharkhand"
"829110","Ramgarh","Jharkhand"
"829111","Bokaro","Jharkhand"
"829112","Bokaro","Jharkhand"
"829113","Bokaro","Jharkhand"
"829114","Bokaro","Jharkhand"
"829115","Bokaro","Jharkhand"
"829116","Bokaro","Jharkhand"
"829117","Ramgarh","Jharkhand"
"829118","Ramgarh","Jharkhand"
"829119","Ramgarh","Jharkhand"
"829121","Bokaro","Jharkhand"
"829122","Ramgarh","Jharkhand"
"829123","Bokaro","Jharkhand"
"829125","Ramgarh","Jharkhand"
"829126","Ramgarh","Jharkhand"
"829127","Bokaro","Jharkhand"
"829128","Bokaro","Jharkhand"
"829129","Ramgarh","Jharkhand"
"829130","Ramgarh","Jharkhand"
"829131","Ramgarh","Jharkhand"
"829132","Bokaro","Jharkhand"
"829133","Ramgarh","Jharkhand"
"829134","Ramgarh","Jharkhand"
"829135","Ramgarh","Jharkhand"
"829143","Ramgarh","Jharkhand"
"829144","Bokaro","Jharkhand"
"829149","Bokaro","Jharkhand"
"829150","Ramgarh","Jharkhand"
"829201","Chatra","Jharkhand"
"829202","Latehar","Jharkhand"
"829203","Latehar","Jharkhand"
"829204","Latehar","Jharkhand"
"829205","Ranchi","Jharkhand"
"829206","Latehar","Jharkhand"
"829207","Latehar","Jharkhand"
"829208","Ranchi","Jharkhand"
"829209","Ranchi","Jharkhand"
"829210","Ranchi","Jharkhand"
"829301","Bokaro","Jharkhand"
"831001","East Singhbum","Jharkhand"
"831002","Saraikela Kharsawan","Jharkhand"
"831003","East Singhbum","Jharkhand"
"831004","East Singhbum","Jharkhand"
"831005","East Singhbum","Jharkhand"
"831006","East Singhbum","Jharkhand"
"831007","East Singhbum","Jharkhand"
"831009","East Singhbum","Jharkhand"
"831011","East Singhbum","Jharkhand"
"831012","East Singhbum","Jharkhand"
"831013","Saraikela Kharsawan","Jharkhand"
"831014","Saraikela Kharsawan","Jharkhand"
"831015","East Singhbum","Jharkhand"
"831016","East Singhbum","Jharkhand"
"831017","East Singhbum","Jharkhand"
"831019","East Singhbum","Jharkhand"
"831020","East Singhbum","Jharkhand"
"831021","East Singhbum","Jharkhand"
"832101","East Singhbum","Jharkhand"
"832102","East Singhbum","Jharkhand"
"832103","East Singhbum","Jharkhand"
"832104","East Singhbum","Jharkhand"
"832105","East Singhbum","Jharkhand"
"832106","East Singhbum","Jharkhand"
"832107","East Singhbum","Jharkhand"
"832108","Saraikela Kharsawan","Jharkhand"
"832109","Saraikela Kharsawan","Jharkhand"
"832111","East Singhbum","Jharkhand"
"832112","East Singhbum","Jharkhand"
"832113","East Singhbum","Jharkhand"
"832301","East Singhbum","Jharkhand"
"832302","East Singhbum","Jharkhand"
"832303","East Singhbum","Jharkhand"
"832304","East Singhbum","Jharkhand"
"832401","Saraikela Kharsawan","Jharkhand"
"832402","Saraikela Kharsawan","Jharkhand"
"832403","Saraikela Kharsawan","Jharkhand"
"832404","Saraikela Kharsawan","Jharkhand"
