A R burla mahila mahavidylaya, A. R. Burla Mahila Mahavidyalaya, score:0.90625
Rama Pratap pg College, Ranapratap PG college, score:0.9090909090909091
Rkdf school of pharmaceutical, Rkdf school of pharmaceutical science, score:0.7837837837837838
Round table 30 Vivekananda vidyalaya, Round table 30 vivekanada vidyalaya, score:0.9722222222222222
Round table 30 Vivekananda vidyalaya, Round table 30 vivekanand vidyalaya, score:0.9722222222222222
R n I inter college, S .V .M Inter college, score:0.7619047619047619
Aps public school, S D public school, score:0.8235294117647058
R n I inter college, S V M inter college, score:0.8421052631578947
R n I inter college, S v m inter collage, score:0.7894736842105263
S Chetan singh sarvahitkari v.m mansa, S. Chaten Singh sarvitkari s. V. M mansa, score:0.775
S .r.d.k.v.v. junior college, S. R.d.k.v.v junior college, score:0.8928571428571429
S.B.V.NO=1 . MADIPUR, S.B.V.NO=1 MADIPUR, score:0.9
S.B.Y.B.M.S.S. School dadwara, S.B.Y.B.V.M. S.S.school dadwara, score:0.8709677419354839
S.B.Y.B.M.S.S. School dadwara, S.B.Y.B.V.M.S.S. School Dadwara, score:0.935483870967742
S.B.Y.B.M.S.S. School dadwara, S.B.Y.B.V.M.S.S.school dadwara, score:0.9
S. Chetan singh S.V.M mansa, S.Chetan Singh svm mansa, score:0.8888888888888888
S Chetan singh sarvahitkari v.m mansa, S.Chetan singh sarvahitkari Vidya Mandir, score:0.8
M.D.N Public School, S.D public school, score:0.8421052631578947
S.K .V,no-02Ablk jahangir Puri delhi 33, S.K.V.NO-2 A BLOCK JHANGIR PURI DELHI 33, score:0.8
S. B. V. M Inter college, S.V.M Inter college, score:0.7916666666666666
S V M inter College Puranpur pilibhit, S.V.M inter college puranpur pbt, score:0.8108108108108107
S.V.M  Inter College Powyan Shahjahanpur, S.V.M lnter collage Powyan Shahjahanpur, score:0.925
S V M inter College Puranpur pilibhit, S.V.M.Inter college puranpur (Pilibhit), score:0.8717948717948718
S.k.v no 2, S.k.v no.1, score:0.8
S .r.d.k.v.v. junior college, S.r.d.k.v.v junior college, score:0.9285714285714286
S .r.d.k.v.v. junior college, S.r.d.k.v.v. junior college, score:0.9642857142857143
S V M inter College Puranpur pilibhit, S.v.m inter College Puranpur Pilibhit, score:0.9459459459459459
S. B. V. M Inter college, S.v.m.Inter college, score:0.75
GLT SARASWATI BAL MANDIR NEHRU NAGAR, SARASWATI BAL MANDIR NEHRU NAGAR, score:0.8888888888888888
Aps public school, SD public school, score:0.8235294117647058
S.D.S.V.M talwara, SDSVM talwara, score:0.7647058823529411
Lalsa international school, SNBP international school, score:0.8076923076923077
SSLT  gujarat  sen sec school, SSLT GuJRAT SRE SEC SCHOOL, score:0.8275862068965517
S V M inter College Puranpur pilibhit, SVM inter College puranpur  (pilibhit), score:0.868421052631579
S V M inter College Puranpur pilibhit, SVM inter College puranpur (pilibhit), score:0.8918918918918919
CLVP inter college, SVM inter college, score:0.8333333333333334
S V M inter college Agra  road Aligarh, SVM inter college Agra road aligarh, score:0.9210526315789473
SVM Sr.sec school, SVM sr. Sec school, score:0.9444444444444444
Prem dham sarvahitkari vidya mandir, Sadhu Ashram Sarvhitkari Vidya mandir, score:0.7567567567567568
Lalsa international school, Sangam internaisnal school, score:0.7692307692307692
Lalsa international school, Sangam international school, score:0.8518518518518519
Aps public school, Sanskar public school, score:0.7619047619047619
Sant ek nath sarvodaya Kanya vidyalaya, Santh knath sarvoday kanya vidhaly, score:0.8157894736842105
Sarasvati mahavidhyalya mandsaur, Sarasvati mhavidhalay mandsour, score:0.84375
G RN saraswati balika vidhya mandir, Saraswati Balika Vidya Mandir, score:0.8285714285714285
G RN saraswati balika vidhya mandir, Saraswati Balika vidhya Mandir, score:0.8571428571428572
Sarasvati mahavidhyalya mandsaur, Saraswati Mahavidyalay mandsour, score:0.84375
Sarasvati mahavidhyalya mandsaur, Saraswati Mahavidyalaya mandsaur, score:0.90625
Sarasvati shiksha mahavidyalay, Saraswati Shiksha mahavidyalay, score:0.9666666666666667
A R M S vidhya mandir inter College, Saraswati Vidhya Mandir Inter College, score:0.7837837837837838
Saraswati Vidhya mandir school, Saraswati Vidhya mandir sr,secon school, score:0.7692307692307692
Sarasota Vidhya Mandir, Saraswati Vidya Mandir, score:0.8181818181818181
Saraswati Vidya Mandir Agra Marg aligarh, Saraswati Vidya Mandir Agra road aligarh, score:0.9
Saraswati Vidhya mandir school, Saraswati Vidya Mandir SEN SEC school, score:0.7567567567567568
Saraswati Vidhya mandir school, Saraswati Vidya Mandir Sr. Sec School, score:0.7567567567567568
Saraswati Vidhya mandir school, Saraswati Vidya Mandir school, score:0.9666666666666667
MRSD Saraswati Bal mandir, Saraswati bal mandir, score:0.8
Sarasvati shiksha mahavidyalay, Saraswati shiksha mahavidhyalay, score:0.935483870967742
Saraswati Shiksha mahavidyalay Mandsaur, Saraswati shiksha mahavidyalay mandsour, score:0.9743589743589743
Saraswati Shishu Mandir, Saraswati shishu bal mandir, score:0.8518518518518519
Sarasota Vidhya Mandir, Saraswati viddya mandir, score:0.8260869565217391
Saraswati Shishu Mandir, Saraswati vidha mandir, score:0.8260869565217391
Sarasota Vidhya Mandir, Saraswati vidhya Mandir, score:0.8695652173913043
Saraswati Vidya Mandir Kamla Nagar, Saraswati vidhya mandir kamla nagar agra, score:0.85
Saraswati Vidya Mandir sr. Sec. School, Saraswati vidhya mandir sr.sec.school, score:0.9210526315789473
Saraswati Vidya Mandir inter Collage, Saraswati vidya mandir inter college, score:0.9722222222222222
Saraswati Vidya Mandir sr. Sec. School, Saraswati vidya mandir se sec school, score:0.9210526315789473
Saraswati Vidya Mandir sr. Sec. School, Saraswati vidya mandir, Sr,Sec, school, score:0.8947368421052632
Sarasota Vidhya Mandir, Saraswti vidya mandir, score:0.8636363636363636
Sarasota Vidhya Mandir, Sarawati Vidya Mandir, score:0.8181818181818181
Saraswati Vidya Mandir inter Collage, Sarawati vidhya mandir inter college, score:0.9166666666666666
Sarasvati shiksha mahavidyalay, Sarsavati shiksha mahavidyalay, score:0.9333333333333333
Saraswati Vidya Mandir Kamla Nagar, Sarswati Vidya Mandir kasba Kotla, score:0.7647058823529411
Sarasota Vidhya Mandir, Sarswati Vidya mandir, score:0.7727272727272727
Sarswati Bal Maindir, Sarswati bal mandir, score:0.95
Sarasota Vidhya Mandir, Sarswati vidhya mandir, score:0.8181818181818181
Saraswati Vidya Mandir sr. Sec. School, Sarswati vidhya mandir sr. Sec., score:0.7631578947368421
Saraswati Vidya Mandir inter Collage, Sarswati vidya mandir inter college, score:0.9444444444444444
Sarvahitkari Vidya mandir, Sarvahitkari vidhya mandir, score:0.9615384615384616
L.K.L Sarvhitkari Sen. Sec. Vidya Mandir, Sarvhitkari Sr.sec vidya mandir, score:0.75
Sarvahitkari education society, Sarvhitkari education society, score:0.9666666666666667
L.K.L Sarvhitkari Sen. Sec. Vidya Mandir, Sarvhitkari sen sec vidya mandir, score:0.8
L.K.L Sarvhitkari Sen. Sec. Vidya Mandir, Sarvhitkari sen. Sec. Vidhya mandir, score:0.825
Saraswati Vidhya mandir school, Sarvhitkari vidhya Mandir(school), score:0.7575757575757576
Sarvahitkari Vidya mandir, Sarvhitkari vidya mandir, score:0.96
Saraswati Vidhya mandir school, Sarvhitkari vidya mandir school, score:0.7741935483870968
Sarvahitkari Vidya mandir, Sarvhitkari vidyya mandir, score:0.92
Sarvahitkari Vidya mandir, Sarvitkari vidya mandir, score:0.92
Saraswati Vidhya mandir school, Sarvitkari vidya mandir school, score:0.8
GOVT SARVODAYA BAL VIDYALAYA NO.2, Sarvodaya Bal Vidyalaya No.2, score:0.8484848484848485
SKV sarvodaya Kanya vidyalaya, Sarvodaya Kanya vidyalaya, score:0.8620689655172413
SKV sarvodaya Kanya vidyalaya, Sarvodaya Kanya vidyalya, score:0.8275862068965517
GOVT SARVODAYA BAL VIDYALAYA NO.2, Sarvodaya bal vidalya no.2, score:0.7878787878787878
Sarvodaya bal vidhalaya no -१, Sarvodaya bal vidhyalaya no 2, score:0.896551724137931
Sarvodaya bal vidhalaya no -१, Sarvodaya bal vidyalaya, score:0.7586206896551724
Sarvodaya Kanya Vidyalaya Avantika, Sarvodaya kanya Vidyalaya no. 2, score:0.7941176470588236
SKV sarvodaya Kanya vidyalaya, Sarvodhya Kanya vidhalya, score:0.7586206896551724
SKV sarvodaya Kanya vidyalaya, Sarvodhya kanya Vidhyalay, score:0.7586206896551724
SKV sarvodaya Kanya vidyalaya, Sarvodhya kanya vidyalaya, score:0.8275862068965517
Sarvodaya bal vidhalaya no -१, Sarvodya Bal Vidyalaya No. 2, score:0.8275862068965517
SKV sarvodaya Kanya vidyalaya, Sarvodya Kanya Vidyalay, score:0.7931034482758621
SKV sarvodaya Kanya vidyalaya, Sarvodya Kanya vidyalaya, score:0.8275862068965517
Satya Bharti Adarh Sen Sec School, Satya Bharti Adarsh Sen SEC. School, score:0.9428571428571428
Satya Bharti Adarh Sen Sec School, Satya bharti adarsh sen sec school, score:0.9705882352941176
Satya Bharti Adarh Sen Sec School, Satya bharti adarsh sen sec school rauni, score:0.825
Satya Bharti Adarh Sen Sec School, Satya bharti adarsh sen. sec. school, score:0.9166666666666666
Sbv no.1 madipur new delhi, Sbv no.1 madipur new delhi 110063, score:0.7878787878787878
Sbvr agricultural college, Sbvr agriculture college, score:0.92
Scholl, School, score:0.8333333333333334
Aps public school, Sd public schools, score:0.7647058823529411
Shahid  Avinash Maheshwari Aadarsh Vidya, Shahid Avinash Maheshwari Aadarsh Vidya, score:0.975
Sharda Sarvhit kari Model Sen.Sec School, Sharda Sarvhitkari Model Sr.Sec, score:0.75
Sharda Sarvhit kari Model Sen.Sec School, Sharda Sarvhitkari Model Sr.Sec School, score:0.925
Sharda Sarvhit kari Model Sen.Sec School, Sharda sarvahitkari model senior school, score:0.85
Sharda Sarvhit kari Model Sen.Sec School, Sharda sarvhitkari model sen. Sec., score:0.775
Sharda Sarvhit kari Model Sen.Sec School, Sharda sarvhitkari model sr. sec. school, score:0.875
Sharda Sarvhit kari Model Sen.Sec School, Sharda sarvitkari modal sr sec school, score:0.85
Sharda sarvahitkari modal school, Sharda sarvitkari school, score:0.75
Sharda Sarvhit kari Model Sen.Sec School, Sharda servhitkari model se.sec school, score:0.925
Sharda Sarvhit kari Model Sen.Sec School, Sharda.sarvhitkari.model.sen. sec.school, score:0.85
Shishu Bharti vadyalay no2, Shishu bharti vidyalaya no 2, score:0.8928571428571429
Shishu Bharti vadyalay no2, Shishu bharti vidyalaya no. 2, score:0.8620689655172413
Shree Ganesh H. S. School, Shree ganesh H.s School, score:0.92
Shree saraswati madhyamik vidhyalay, Shree sarswati madhyamic vidhyalay, score:0.9428571428571428
ShareRam ramdalay malu highschool sangli, Shreeram ramdyal malu high school sangli, score:0.85
Chiraunji lal Saraswati Vidya Mandir, Shri Ji Baba Saraswati Vidya Mandir, score:0.7777777777777778
Saraswati Shishu Mandir, Shri Saraswati shishu mandir, score:0.8214285714285714
Shri Shivaji College Motala., Shri Shivaji college Motala, score:0.9642857142857143
Chiraunji lal Saraswati Vidya Mandir, Shri ji baba saraswati vidhya mandir, score:0.75
Shree tirupati bala ji mahavidyalaya, Shri tirupati balaji maha vidyalaya, score:0.8888888888888888
Shree tirupati bala ji mahavidyalaya, Shri tirupati balaji mahavidyalya, score:0.8888888888888888
Chiraunji lal Saraswati Vidya Mandir, Shyam Lal Saraswati Vidya Mandir, score:0.8055555555555556
SICA S.S SCHOOL, Sica s.s. school, score:0.9375
Kamal model senior secondary school, Sindhi Midel Senior Secondary School, score:0.8055555555555556
Kamal model senior secondary school, Sindhi model senior secondary school, score:0.8333333333333334
Sinmps badal, Sinpms badal, score:0.8333333333333334
S.V.M school, Siva school, score:0.75
S.K.V. No.1,Chand nagar new delhi, Skv no.1 Chand nagar new delhi, score:0.8787878787878788
S.k.v no.1 Chang nagar, Skv no.1 chand nagar, score:0.8636363636363636
Skv no.3 tilak Nagar, Skv no.3 tilaknagar, score:0.95
Smt vidyawati college of nursing, Smt vidyawati college of nursing jhansi, score:0.8205128205128205
Herman Gminer school, Sos Hermann gmeiner school, score:0.7692307692307692
Shree Ganesh H. S. School, Sri Ganesh H.S school, score:0.8
Sri Guru Nanak public, Sri Guru Nanak public school, score:0.75
Shree tirupati bala ji mahavidyalaya, Sri Tirupati Balaji mahavidyalay, score:0.8611111111111112
Shree tirupati bala ji mahavidyalaya, Sri tirupati Bala ji mahavidyalaya, score:0.9166666666666666
Arya girls senior secondary school, Sslt  gujrat senior secondary school, score:0.75
Sslt gujrat senior secondary, Sslt gujrat senior secondary school, score:0.8
Arya girls senior secondary school, St Mary senior secondary school, score:0.7647058823529411
St Peter school, St Peter's school, score:0.8823529411764706
St john's sr. Sec. School, St. John's sr. sec. School, score:0.9615384615384616
St Paul's school, St. Paul's School, score:0.9411764705882353
St Lawrence public sr sec school, St.Lawrence Public Sr Sec School, score:0.96875
St Peter school, St.Peters school, score:0.875
Bohra public school, Subodh Public School, score:0.75
Cm rise school, Sunrise school, score:0.7857142857142857
SBVM, Svm, score:0.75
Saraswati Vidya Mandir sr. Sec. School, Svm sarasvati Vidya mandir sr sec school, score:0.825
SBVM, Svvm, score:0.75
T K M Century public school, T.K.M CENTRAL PUBLIC SCHOOL, score:0.8148148148148149
T K M Century public school, TKM CENTINARY PUBLIC SCHOOL, score:0.8148148148148149
Arya girls senior secondary school, Tagore senior secondary school, score:0.7941176470588236
TKM CPS, Tkmcps, score:0.8571428571428572
Trinity academy, Trinity academy CBSE, score:0.75
Turak Gurada, Turka furada, score:0.75
G.D.goenka International school, U. S. Ostwal international school, score:0.7575757575757576
R. J. H High School, V  j  High School, score:0.7894736842105263
B.v.m high school, V j High School, score:0.7647058823529411
R. J. H High School, V. J. High school, score:0.8421052631578947
R. J. H High School, V. J. Highschool, score:0.7894736842105263
V j High school Nandgaon, V.j highschool. Nandgaon, score:0.875
V j High school Nandgaon, V.j highschool.nandgaon, score:0.875
Vidhya Bhawan girl's Sr. Sec. School, Vidya bhawan girls ser. sec. school, score:0.9166666666666666
Vidhya Bhawan girl's Sr. Sec. School, Vidya bhawan girls sr. Sc. School, score:0.9166666666666666
Vijay Memorial Sen . Sec School, Vijay Memorial Senior Secondary School, score:0.7631578947368421
Vijay Memorial Sen . Sec School, Vijay memorial sen sec school, score:0.935483870967742
Vijay Memorial Sen . Sec School, Vijay memorial ser sec school, score:0.9032258064516129
Vijay Memorial Sen . Sec School, Vijay memorial sr.sec.school, score:0.8387096774193549
Wisdom Valley Senior Secondary School, Wisdom valley senior secondary, score:0.8108108108108107
Lalsa international school, Yara International School, score:0.8846153846153846
Sarvahitkari Vidya mandir, Ybn sarvhitkari vidhya mandir, score:0.7931034482758621
C.l.v.p.s.v.m.I.c, c.l.v.p.s.v.m.i.c., score:0.9444444444444444
Ganesh Ramnagar, ganesh Ram nagar, score:0.9375
Ganesh Nagar Saraswati Balika Vidya, ganesh ram nagar saraswati balika vidhya, score:0.875
Ganesh Ram nagar swarwsti sishu mandir, ganesh ram nagar sarswati vidya mandir, score:0.8157894736842105
GGSSschook, ggssschool, score:0.9
Government degree college, goverment arts college, score:0.76
Govt. Collge Makroniya Bujurg Sagar, govt.college makromiya bujurg sagar mp, score:0.8421052631578947
G s s s loharwa, gsss loharwa, score:0.8
Kikani vidhya Mandir, jindal vidhya Mandir, score:0.75
K.v.crpfnagpur, k.vcrpfnagpur, score:0.9285714285714286
S.D.S.V.M talwara, s.D s.v.m talwara, score:0.9411764705882353
S Chetan singh sarvahitkari v.m mansa, s.chetan singh sarvhitkari vidya mandir, score:0.7692307692307692
Saraswati Vidya Mandir inter Collage, sarswati bidya  Mindir Inter college, score:0.8611111111111112
Sharda Sarvhit kari Model Sen.Sec School, sharda sarvitkari model sr. sec school, score:0.875
Sharda sarvahitkari modal school, shardha sarvhitkari model school, score:0.90625
Sharda Sarvhit kari Model Sen.Sec School, shardha sarvhitkari model ser.sec.school, score:0.9
Bhabha University, shobhit university, score:0.7777777777777778
Shree shravati madhyamik harij, shree shravati madhymik, score:0.7666666666666666
SBVM, ssvm, score:0.75
Surevin Internationl School, surevin international school, score:0.9642857142857143
V.J.High school., v.j.highschool, score:0.875
Wisdom valley school sr sec school, wisdom valley  sr. sec. school, score:0.7647058823529411
आर्य चाणक्य विद्या   मंदिर माध्यमिक शाळा, आर्य चाणक्य विद्या मंदिर माध्यमिक शाळा, score:0.95
A R M S vidhya mandir inter College, सरस्वती Vidya Mandir inter College, score:0.7714285714285715
सरस्वती विद्या मंदिर D-1कमला नगर आगरा, सरस्वती विद्या मंदिरD- 1कमला नगर आगरा, score:0.9459459459459459
सरस्वती विद्या मंदिर D-1कमला नगर आगरा, सरस्वती विद्या मंदिरD-1 कमला नगर आगरा, score:0.9459459459459459
सरस्वती विद्या मंदिर, सरस्वती शिशु मंदिर, score:0.75
