"_id","count","school","pincode","city"
"kendriya vidyalaya kendrapara(754001)","3","Kendriya vidyalaya kendrapara","754001","Khordha"
"sai international(754001)","1","Sai international","754001","Khordha"
"l.r.dav public school(754021)","1","L.R.Dav public school","754021","Cuttack"
"laxmi narayan sahu mahavidyalya(754025)","1","Laxmi Narayan Sahu Mahavidyalya","754025","Cuttack"
"scb mch(754027)","1","SCB MCH","754027","Cuttack"
"dav s.c.b medical public school(754112)","1","DAV S.C.B MEDICAL PUBLIC SCHOOL","754112","Cuttack"
"dps  paradip(754141)","2","DPS  Paradip","754141","Kendrapara"
"dps paradeep refinary(754141)","5","DPS PARADEEP REFINARY","754141","Kendrapara"
"delhi public school paradip refinery(754141)","8","Delhi Public School Paradip Refinery","754141","Kendrapara"
"dps paradeep refinery(754142)","1","DPS Paradeep Refinery","754142","Kendrapara"
"delhi public school , paradip(754142)","1","Delhi Public School , Paradip","754142","Kendrapara"
"delhi public school, paradip refinery(754142)","5","Delhi Public School, Paradip Refinery","754142","Kendrapara"
"lr dav(754153)","1","LR DAV","754153","Kendrapara"
"bahugram college(754200)","1","Bahugram College","754200","Cuttack"
"bahugram college bahugram(754200)","1","Bahugram College Bahugram","754200","Cuttack"
"barabodia up school(754200)","2","Barabodia UP School","754200","Cuttack"
"gopinathpur high school(754200)","2","GopinathPur High school","754200","Cuttack"
"j.k.b.k(754200)","1","J.K.B.K","754200","Cuttack"
"jay jaganath high school(754200)","4","Jay Jaganath High School","754200","Cuttack"
"lr dav public school(754200)","1","LR DAV Public School","754200","Cuttack"
"s.s.v.m purbakachha(754200)","8","S.S.V.M Purbakachha","754200","Cuttack"
"saraswati sishu vidya mandir(754200)","1","Saraswati sishu vidya mandir","754200","Cuttack"
"saraswati sishu vidya mandir purbakachha(754200)","5","Saraswati sishu vidya mandir purbakachha","754200","Cuttack"
"ଭୁବନାନନ୍ଦ ଯାନ୍ତ୍ରିକ ବିଦ୍ୟାଳୟ(754200)","2","ଭୁବନାନନ୍ଦ ଯାନ୍ତ୍ରିକ ବିଦ୍ୟାଳୟ","754200","Cuttack"
"kendriya vidyalaya kendrapara(754208)","5","Kendriya Vidyalaya Kendrapara","754208","Kendrapara"
"govt. u.g.u.p.school biraswati(754211)","2","Govt. U.G.U.P.School Biraswati","754211","Kendrapara"
"kendriya vidyalay kendrapara(754211)","30","KENDRIYA VIDYALAY KENDRAPARA","754211","Kendrapara"
"kv barimul kendrapara odisha(754211)","1","KV Barimul Kendrapara Odisha","754211","Kendrapara"
"kv kendrapara(754211)","1","KV KENDRAPARA","754211","Kendrapara"
"kendriya kendriya vidyalaya(754211)","1","Kendriya kendriya vidyalaya","754211","Kendrapara"
"biraswati u.g u.p school,(754212)","2","BIRASWATI U.G U.P SCHOOL,","754212","Kendrapara"
"government ug up school biraswati(754212)","1","Government UG UP school Biraswati","754212","Kendrapara"
"kv kendrapara(754212)","1","KV Kendrapara","754212","Kendrapara"
"tulasi womens college(754212)","1","TULASI WOMENS COLLEGE","754212","Kendrapara"
"kendriya vidyalaya kendrapara(754215)","2","Kendriya vidyalaya Kendrapara","754215","Kendrapara"
"kendriya vidyalaya kendrapada(754222)","1","Kendriya vidyalaya kendrapada","754222","Kendrapara"
"kvs barimul kendrapara(754240)","1","KVS BARIMUL KENDRAPARA","754240","Kendrapara"
"central school.barimul.kenfrapara(754250)","1","Central school.Barimul.kenfrapara","754250","Kendrapara"
"k. v kendrapara(754250)","4","K. V kendrapara","754250","Kendrapara"
"k.v.barimul, kendrapara(754250)","1","K.V.BARIMUL, KENDRAPARA","754250","Kendrapara"
"kendrapara(barimul)(754250)","1","Kendrapara(barimul)","754250","Kendrapara"
"kendriya vidyalay kendrapara(754250)","16","Kendriya Vidyalay Kendrapara","754250","Kendrapara"
"narayan nayak(754250)","1","Narayan Nayak","754250","Kendrapara"
"st.xavier's high school(755001)","1","St.xavier's high school","755001","Jajapur"
"davscb medical public school(755003)","1","DAVSCB MEDICAL PUBLIC SCHOOL","755003","Jajapur"
"st xavier high school(755019)","4","St Xavier high school","755019","Kendujhar"
"st xavier high school  sr secondary(755019)","2","St Xavier high school  sr secondary","755019","Kendujhar"
"pdc(755023)","1","Pdc","755023","Jajapur"
"pingua degree college(755023)","1","Pingua Degree College","755023","Jajapur"
"jawahar navodaya vidyalaya jajpur(755036)","1","JAWAHAR NAVODAYA VIDYALAYA JAJPUR","755036","Jajapur"
"a.b.p.s sangli(7558220)","1","A.B.P.S sangli","7558220",""
"sjsjekk(7558220)","1","Sjsjekk","7558220",""
"v.j.highschool nandgaon(7558490)","1","V.j.highschool nandgaon","7558490",""
"vadavaya(7559063)","1","Vadavaya","7559063",""
"kv-1 vasco(756055)","1","KV-1 Vasco","756055","Baleshwar"
"ssvm purunabazar,bhadrak(756181)","1","SSVM PURUNABAZAR,BHADRAK","756181","Bhadrak"
"oav morada(757018)","1","OAV MORADA","757018","Mayurbhanj"
"odisha adarsha vidyalaya,morada(757018)","1","Odisha Adarsha Vidyalaya,Morada","757018","Mayurbhanj"
"vivekananda sikhaya kendra(757026)","1","Vivekananda sikhaya kendra","757026","Mayurbhanj"
"kendriya vidyalaya mahuldiha rairangpur(757042)","2","Kendriya vidyalaya mahuldiha rairangpur","757042","Mayurbhanj"
"k. v. s mahuldiha rairangpur(757043)","3","K. V. S Mahuldiha Rairangpur","757043","Mayurbhanj"
"kendriya vidyalaya rairangpur mahuldiha rairangpur(757043)","11","KENDRIYA VIDYALAYA RAIRANGPUR MAHULDIHA RAIRANGPUR","757043","Mayurbhanj"
"kv rairangpur(757043)","2","KV Rairangpur","757043","Mayurbhanj"
"kendriya vidyalaya rairangpur(757043)","5","Kendriya Vidyalaya Rairangpur","757043","Mayurbhanj"
"kendriya vidyalaya, mahuldiha(757043)","1","Kendriya Vidyalaya, Mahuldiha","757043","Mayurbhanj"
"kendriya vidyalaya mahuldia rairangpur(757046)","2","Kendriya vidyalaya mahuldia rairangpur","757046","Mayurbhanj"
"kendriya vidyalaya mahuldiha(757048)","1","Kendriya Vidyalaya Mahuldiha","757048","Mayurbhanj"
"kendriya vidyalaya mahuldiha, rairangpur(757050)","5","Kendriya Vidyalaya Mahuldiha, Rairangpur","757050","Mayurbhanj"
"dr.v.s.e.c.shyam nagar kanpur (sr.wing)(75717571)","2","Dr.V.S.E.C.Shyam Nagar Kanpur (sr.wing)","75717571",""
"techno(757575)","1","Techno","757575",""
"શિશું મંદિર(757583)","1","શિશું મંદિર","757583",""
"jindal school(758034)","3","Jindal school","758034","Kendujhar"
"jindal school barbil(758035)","8","JINDAL SCHOOL BARBIL","758035","Kendujhar"
"jindal(758035)","1","Jindal","758035","Kendujhar"
"jindal school(758035)","55","Jindal School","758035","Kendujhar"
"jindal school soyabali(758035)","2","Jindal School Soyabali","758035","Kendujhar"
"jindal school soyabali , barbil(758035)","9","Jindal School Soyabali , Barbil","758035","Kendujhar"
"amrita nanda(758038)","1","Amrita Nanda","758038","Kendujhar"
"jindal school soyabali barbil(758038)","3","JINDAL school Soyabali Barbil","758038","Kendujhar"
"anchalika mahavidyalaya swampatna(758081)","1","ANCHALIKA MAHAVIDYALAYA SWAMPATNA","758081","Kendujhar"
"rt.30.vv(75883330)","2","RT.30.VV","75883330",""
"d.a.v public school ntpc/ttps(759100)","1","D.A.V PUBLIC SCHOOL NTPC/TTPS","759100","Anugul"
"sankha-jyoti public school(759100)","2","Sankha-jyoti public school","759100","Anugul"
"d. a. v. public school. ntpc/ttps(759101)","1","D. A. V. Public School. NTPC/TTPS","759101","Anugul"
"dav public school ntpc(759104)","3","Dav Public School Ntpc","759104","Anugul"
"mbcu(759963)","1","Mbcu","759963",""
"saltlake shiksha niketan school(760156)","1","Saltlake shiksha niketan school","760156",""
"army public school jalandhar cantt(761052)","1","Army Public School Jalandhar cantt","761052","Ganjam"
"army public school gopalpur(761052)","2","Army public school Gopalpur","761052","Ganjam"
"आदर्श विद्या मन्दिर माध्यमिक नाचना(761121)","1","आदर्श विद्या मन्दिर माध्यमिक नाचना","761121","Ganjam"
"st. ann`s english medium school(761126)","1","ST. ANN`S ENGLISH MEDIUM SCHOOL","761126","Ganjam"
"akshara rhe school(761200)","8","Akshara rhe school","761200","Gajapati"
"andhra pradesh phatapatam akshra(761211)","1","Andhra pradesh phatapatam Akshra","761211","Gajapati"
"sri tirupati balaji mahavidyalaya(761774)","2","Sri tirupati balaji mahavidyalaya","761774",""
"oav ainlachuan(762030)","1","Oav AINLACHUAN","762030","Boudh"
"delhi public school damanjodi(763008)","2","Delhi Public School Damanjodi","763008","Koraput"
"kendriya vidyalaya koraput(764006)","1","KENDRIYA VIDYALAYA KORAPUT","764006","Koraput"
"kendriya vidyalay koraput(764020)","8","Kendriya Vidyalay Koraput","764020","Koraput"
"government college , koraput(764021)","1","Government college , koraput","764021","Koraput"
"kv koraput(764021)","2","KV KORAPUT","764021","Koraput"
"ssvm koràput(764021)","1","Ssvm koràput","764021","Koraput"
"kendriya vidyalaya nabarangpur(764059)","6","KENDRIYA VIDYALAYA NABARANGPUR","764059","Nabarangpur"
"aditya birla public school osapada(765015)","1","ADITYA BIRLA PUBLIC SCHOOL OSAPADA","765015","Rayagada"
"oav,ramnaguda(765024)","1","OAV,Ramnaguda","765024","Rayagada"
"aryan english medium school(765025)","2","Aryan english medium school","765025","Rayagada"
"kalahandi university bhawanipatna(766012)","1","Kalahandi university bhawanipatna","766012","Kalahandi"
"jammu sanskriti school,jammu(766259)","1","Jammu sanskriti school,jammu","766259",""
"shri ji baba sarswati vidya mandir(766895)","1","Shri ji baba sarswati Vidya Mandir","766895",""
"ssvm sonepur(767017)","1","SSVM SONEPUR","767017","Sonepur"
"kalahandi university bhawanipatna(767018)","1","Kalahandi University Bhawanipatna","767018","Sonepur"
"ssvm, lachhipur(767068)","1","SSVM, LACHHIPUR","767068","Sonepur"
"govt degree college(7670865)","1","Govt Degree college","7670865",""
"give haysecendri school(768013)","1","Give haysecendri school","768013",""
"zenith lions gurukul,padampur(768036)","3","Zenith Lions Gurukul,Padampur","768036","Bargarh"
"crpf montessori school(768213)","1","CRPF Montessori school","768213","Jharsuguda"
"kendriya vidyalaya nagpur crpf(768213)","1","Kendriya vidyalaya nagpur crpf","768213","Jharsuguda"
"b.r high school(768218)","2","B.R HIGH SCHOOL","768218","Jharsuguda"
"belpahar college(768218)","1","Belpahar college","768218","Jharsuguda"
"belpahar higher secondary school(768218)","1","Belpahar higher secondary school","768218","Jharsuguda"
"gyanajyoti public school(769002)","2","Gyanajyoti public school","769002","Sundargarh"
"k v rourkela(769002)","2","K V ROURKELA","769002","Sundargarh"
"siksha o' anusandhan(769002)","2","Siksha O' Anusandhan","769002","Sundargarh"
"gyana jyoti public school(769003)","4","Gyana jyoti Public school","769003","Sundargarh"
"gyanajyoti  public school(769005)","5","GYANAJYOTI  PUBLIC SCHOOL","769005","Sundargarh"
"utkal university(769008)","1","Utkal University","769008","Sundargarh"
"gyanajyoti public school(769010)","3","GYANAJYOTI PUBLIC SCHOOL","769010","Sundargarh"
"gyana jyoti public school(769012)","1","Gyana Jyoti public school","769012","Sundargarh"
"gyanajoti public school(769014)","2","Gyanajoti public school","769014","Sundargarh"
"jp verma college(769401)","1","jP Verma college","769401",""
"magadh university bodh gaya(769456)","1","Magadh university bodh gaya","769456",""
"devirukmani mahavidhyalay college(769721)","1","Devirukmani mahavidhyalay College","769721",""
"a.r.m.svm.ic jalalabad shahahanpur(7703819)","1","A.R.M.svm.IC Jalalabad shahahanpur","7703819",""
"ins shivaji kendiya vidhyalaya lonavala(7720966568)","1","INS SHIVAJI KENDIYA VIDHYALAYA LONAVALA","7720966568",""
"ravi shankar(7724820)","2","Ravi Shankar","7724820",""
"sreenarayana vidhyanikethan  school(773679)","1","Sreenarayana vidhyanikethan  school","773679",""
"late jaikumar tibrwala  school(774407)","1","Late Jaikumar Tibrwala  school","774407",""
"senani school kapalfodi(774788)","1","Senani school kapalfodi","774788",""
"noble senior secondary school(775287)","2","Noble senior secondary school","775287",""
"a.r.b.m varishat mahavidhalay solapur(775801)","1","A.R.B.M Varishat Mahavidhalay solapur","775801",""
"d.c model sr.sec. school(776945)","1","D.C Model Sr.Sec. School","776945",""
"kamla nehru mahila mavidhiyaly(777183)","1","Kamla Nehru mahila mavidhiyaly","777183",""
"adarsh vidya peet(777777)","2","Adarsh Vidya peet","777777",""
"d.a.v.centenary public school(777777)","1","D.A.V.Centenary Public school","777777",""
"ggssf1f2nnext delhi93(777777)","1","GGSSF1F2NNEXT DELHI93","777777",""
"kendriya vidyalaya no.2 bsf indore(777777)","1","Kendriya vidyalaya no.2 BSF Indore","777777",""
"r.s.v.m(777777)","1","R.S.V.M","777777",""
"rewa gujar bal niketan(777777)","1","Rewa Gujar bal niketan","777777",""
"shishu bharti vidyalaya(777777)","2","Shishu bharti vidyalaya","777777",""
"kendra vidyalay d i a t(778527)","1","Kendra vidyalay d I a t","778527",""
"v j hights(778899)","1","V J Hights","778899",""
"sh,h,s,dawali kala(780301)","1","Sh,h,s,dawali Kala","780301",""
"times college damoh(780389)","2","Times college damoh","780389",""
"lalbagh road(780390)","1","Lalbagh road","780390",""
"don bosco school(781001)","3","Don Bosco School","781001","Kamrup Metro"
"don bosco school, guwahati(781001)","1","Don Bosco School, Guwahati","781001","Kamrup Metro"
"kvafsborjhar(781001)","2","KVAFSBORJHAR","781001","Kamrup Metro"
"montfort school(781001)","10","Montfort school","781001","Kamrup Metro"
"kendriya vidyalaya khanapara(781004)","5","Kendriya vidyalaya khanapara","781004","Kamrup Metro"
"k. v. khanapara(781005)","2","K. V. Khanapara","781005","Kamrup Metro"
"kendriya vidyalaya khanapara(781005)","12","KENDRIYA VIDYALAYA KHANAPARA","781005","Kamrup Metro"
"maria's public school(781005)","3","Maria's Public School","781005","Kamrup Metro"
"montfort school(781006)","18","Montfort School","781006","Kamrup Metro"
"montfort school guwahati(781006)","4","Montfort School Guwahati","781006","Kamrup Metro"
"tezpur university(781006)","3","Tezpur university","781006","Kamrup Metro"
"kendriya vidyalaya afa borjhar school(781009)","1","Kendriya vidyalaya AFA borjhar school","781009","Kamrup Metro"
"maria's public school(781009)","3","Maria's public school","781009","Kamrup Metro"
"kendriya vidyalaya afs borjhar(781011)","10","Kendriya Vidyalaya AFS Borjhar","781011","Kamrup Metro"
"kv afs borjhar(781012)","1","KV AFS borjhar","781012","Kamrup Metro"
"kendriya vidyalaya a.f.s borjhar(781012)","4","Kendriya Vidyalaya A.F.S Borjhar","781012","Kamrup Metro"
"pandu college(781012)","2","Pandu college","781012","Kamrup Metro"
"royal global university(781012)","1","Royal Global University","781012","Kamrup Metro"
"k.v afs borjhar(781014)","2","K.V AFS BORJHAR","781014","Kamrup Metro"
"k.v a.f.s borjohar(781015)","6","K.V A.F.S BORJOHAR","781015","Kamrup Metro"
"borbori l.p school(781017)","1","BORBORI L.P SCHOOL","781017","Kamrup Metro"
"k v  a g s borjar(781017)","1","K v  a g s borjar","781017","Kamrup Metro"
"k. v. afs . borjhar.(781017)","1","K. V. Afs . Borjhar.","781017","Kamrup Metro"
"k.v a.f.s borjhar(781017)","10","K.V A.F.S Borjhar","781017","Kamrup Metro"
"kv borjhar(781017)","1","KV BORJHAR","781017","Kamrup Metro"
"kv school, borjhar(781017)","1","KV school, Borjhar","781017","Kamrup Metro"
"kendriya vidyalaya afs borhjar(781017)","14","Kendriya Vidyalaya AFS Borhjar","781017","Kamrup Metro"
"kendriya vidyalaya afs borjhar guwahati(781017)","3","Kendriya Vidyalaya AFS Borjhar Guwahati","781017","Kamrup Metro"
"kendriya vidyalaya, airforce station, borjhar(781017)","2","Kendriya vidyalaya, Airforce station, borjhar","781017","Kamrup Metro"
"kv airforce station borjhar(781017)","1","Kv Airforce Station Borjhar","781017","Kamrup Metro"
"kv afs borjhar guwahati(781017)","2","Kv afs borjhar guwahati","781017","Kamrup Metro"
"pachim ramcharani highschool(781017)","1","Pachim Ramcharani Highschool","781017","Kamrup Metro"
"gurukul grammar senior secondary school(781021)","1","Gurukul Grammar Senior Secondary School","781021","Kamrup Metro"
"k.v.khanapara(781021)","2","K.V.Khanapara","781021","Kamrup Metro"
"don bosco school guwahati(781022)","1","Don Bosco School Guwahati","781022","Kamrup Metro"
"k v khanapara(781022)","3","K V Khanapara","781022","Kamrup Metro"
